BenchmarkName,State,NextState,Action,CommandLine,Reward
benchmark://poj104-v0/93_1559,2329295.0 1472415.0 0.69 1608017.0 0.0 0.0 0.0 0.73 0.0 0.0 0.0 61.0 61.0 25620.0 113461.0 23566.0 691048.0 13289.0 7912.0 422909.0 328261.0 8865.0 8865.0 328315.0 1248.0 4964.0 117.0 25.0,2329295.0 1472415.0 0.69 1608017.0 0.0 0.0 0.0 0.73 0.0 0.0 0.0 61.0 61.0 25620.0 113461.0 23566.0 691048.0 13289.0 7912.0 422909.0 328261.0 8865.0 8865.0 328315.0 1248.0 4964.0 117.0 25.0,-loop-vectorize,opt -indvars -nary-reassociate -instsimplify -div-rem-pairs -loop-distribute -coro-split -strip -tailcallelim -reg2mem -inline -pgo-memop-opt -loop-sink -called-value-propagation -lcssa -irce -adce -coro-elide -sink -die -simplifycfg -lowerswitch -post-inline-ee-instrument -slp-vectorizer -sroa -strip-nondebug -lower-guard-intrinsic -ipconstprop -constprop -lower-widenable-condition -simple-loop-unswitch -loop-vectorize input.bc -o output.bc,0.0
benchmark://poj104-v0/93_1559,2329295.0 1472415.0 0.69 1608017.0 0.0 0.0 0.0 0.73 0.0 0.0 0.0 61.0 61.0 25620.0 113461.0 23566.0 691048.0 13289.0 7912.0 422909.0 328261.0 8865.0 8865.0 328315.0 1248.0 4964.0 117.0 25.0,2054780.0 1154882.0 0.58 1605938.0 0.0 0.0 0.0 0.63 0.0 0.0 0.0 61.0 61.0 25421.0 92940.0 16218.0 693040.0 4034.0 7465.0 422260.0 328074.0 8762.0 8762.0 328128.0 1233.0 5389.0 117.0 14.0,-div-rem-pairs,opt -loop-sink -sink -rpo-functionattrs -partial-inliner -infer-address-spaces -instcombine -prune-eh -loop-guard-widening -strip-dead-prototypes -loweratomic -lower-constant-intrinsics -speculative-execution -reg2mem -indvars -lower-matrix-intrinsics -sroa -coro-split -early-cse-memssa -simple-loop-unswitch -div-rem-pairs input.bc -o output.bc,0.0
benchmark://poj104-v0/93_1559,2054780.0 1154882.0 0.58 1605938.0 0.0 0.0 0.0 0.63 0.0 0.0 0.0 61.0 61.0 25421.0 92940.0 16218.0 693040.0 4034.0 7465.0 422260.0 328074.0 8762.0 8762.0 328128.0 1233.0 5389.0 117.0 14.0,2054780.0 1154882.0 0.58 1605938.0 0.0 0.0 0.0 0.63 0.0 0.0 0.0 61.0 61.0 25421.0 92940.0 16218.0 693040.0 4034.0 7465.0 422260.0 328074.0 8762.0 8762.0 328128.0 1233.0 5389.0 117.0 14.0,-pgo-memop-opt,opt -loop-sink -sink -rpo-functionattrs -partial-inliner -infer-address-spaces -instcombine -prune-eh -loop-guard-widening -strip-dead-prototypes -loweratomic -lower-constant-intrinsics -speculative-execution -reg2mem -indvars -lower-matrix-intrinsics -sroa -coro-split -early-cse-memssa -simple-loop-unswitch -pgo-memop-opt input.bc -o output.bc,0.0
benchmark://poj104-v0/93_1559,2054780.0 1154882.0 0.58 1605938.0 0.0 0.0 0.0 0.63 0.0 0.0 0.0 61.0 61.0 25421.0 92940.0 16218.0 693040.0 4034.0 7465.0 422260.0 328074.0 8762.0 8762.0 328128.0 1233.0 5389.0 117.0 14.0,2054780.0 1154882.0 0.58 1605938.0 0.0 0.0 0.0 0.63 0.0 0.0 0.0 61.0 61.0 25421.0 92940.0 16218.0 693040.0 4034.0 7465.0 422260.0 328074.0 8762.0 8762.0 328128.0 1233.0 5389.0 117.0 14.0,-mergeicmps,opt -loop-sink -sink -rpo-functionattrs -partial-inliner -infer-address-spaces -instcombine -prune-eh -loop-guard-widening -strip-dead-prototypes -loweratomic -lower-constant-intrinsics -speculative-execution -reg2mem -indvars -lower-matrix-intrinsics -sroa -coro-split -early-cse-memssa -simple-loop-unswitch -div-rem-pairs -mergeicmps input.bc -o output.bc,0.0
benchmark://poj104-v0/93_1559,2054780.0 1154882.0 0.58 1605938.0 0.0 0.0 0.0 0.63 0.0 0.0 0.0 61.0 61.0 25421.0 92940.0 16218.0 693040.0 4034.0 7465.0 422260.0 328074.0 8762.0 8762.0 328128.0 1233.0 5389.0 117.0 14.0,2054780.0 1154882.0 0.58 1605938.0 0.0 0.0 0.0 0.63 0.0 0.0 0.0 61.0 61.0 25421.0 92940.0 16218.0 693040.0 4034.0 7465.0 422260.0 328074.0 8762.0 8762.0 328128.0 1233.0 5389.0 117.0 14.0,-speculative-execution,opt -loop-sink -sink -rpo-functionattrs -partial-inliner -infer-address-spaces -instcombine -prune-eh -loop-guard-widening -strip-dead-prototypes -loweratomic -lower-constant-intrinsics -speculative-execution -reg2mem -indvars -lower-matrix-intrinsics -sroa -coro-split -early-cse-memssa -simple-loop-unswitch -div-rem-pairs -speculative-execution input.bc -o output.bc,0.0
benchmark://poj104-v0/53_407,2054780.0 1154882.0 0.58 1605938.0 0.0 0.0 0.0 0.63 0.0 0.0 0.0 61.0 61.0 25421.0 92940.0 16218.0 693040.0 4034.0 7465.0 422260.0 328074.0 8762.0 8762.0 328128.0 1233.0 5389.0 117.0 14.0,1954699.0 1578976.0 0.86 1799004.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 61.0 61.0 27493.0 117829.0 23044.0 784621.0 12802.0 7692.0 426425.0 370831.0 9152.0 9152.0 370885.0 1222.0 5060.0 125.0 29.0,-mergeicmps,opt -loop-rotate -guard-widening -name-anon-globals -adce -called-value-propagation -sink -mergeicmps input.bc -o output.bc,0.0
benchmark://poj104-v0/53_407,1954699.0 1578976.0 0.86 1799004.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 61.0 61.0 27493.0 117829.0 23044.0 784621.0 12802.0 7692.0 426425.0 370831.0 9152.0 9152.0 370885.0 1222.0 5060.0 125.0 29.0,1954699.0 1578976.0 0.86 1799004.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 61.0 61.0 27493.0 117829.0 23044.0 784621.0 12802.0 7692.0 426425.0 370831.0 9152.0 9152.0 370885.0 1222.0 5060.0 125.0 29.0,-bdce,opt -loop-rotate -guard-widening -name-anon-globals -adce -called-value-propagation -sink -bdce input.bc -o output.bc,0.0
benchmark://poj104-v0/53_407,1954699.0 1578976.0 0.86 1799004.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 61.0 61.0 27493.0 117829.0 23044.0 784621.0 12802.0 7692.0 426425.0 370831.0 9152.0 9152.0 370885.0 1222.0 5060.0 125.0 29.0,1954699.0 1578976.0 0.86 1799004.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 61.0 61.0 27493.0 117829.0 23044.0 784621.0 12802.0 7692.0 426425.0 370831.0 9152.0 9152.0 370885.0 1222.0 5060.0 125.0 29.0,-loop-rotate,opt -loop-rotate -guard-widening -name-anon-globals -adce -called-value-propagation -sink -mergeicmps -loop-rotate input.bc -o output.bc,0.0
benchmark://poj104-v0/53_407,1954699.0 1578976.0 0.86 1799004.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 61.0 61.0 27493.0 117829.0 23044.0 784621.0 12802.0 7692.0 426425.0 370831.0 9152.0 9152.0 370885.0 1222.0 5060.0 125.0 29.0,1954699.0 1578976.0 0.86 1799004.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 61.0 61.0 27493.0 117829.0 23044.0 784621.0 12802.0 7692.0 426425.0 370831.0 9152.0 9152.0 370885.0 1222.0 5060.0 125.0 29.0,-hotcoldsplit,opt -loop-rotate -guard-widening -name-anon-globals -adce -called-value-propagation -sink -mergeicmps -hotcoldsplit input.bc -o output.bc,0.0
benchmark://poj104-v0/53_407,1954699.0 1578976.0 0.86 1799004.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 61.0 61.0 27493.0 117829.0 23044.0 784621.0 12802.0 7692.0 426425.0 370831.0 9152.0 9152.0 370885.0 1222.0 5060.0 125.0 29.0,2356817.0 1405985.0 0.8 1805026.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 25751.0 97769.0 18164.0 791252.0 5066.0 7445.0 427438.0 370782.0 9188.0 9188.0 370836.0 1202.0 5115.0 125.0 28.0,-elim-avail-extern,opt -loop-fusion -ee-instrument -libcalls-shrinkwrap -loop-unroll -loop-reroll -slp-vectorizer -inferattrs -dce -loop-vectorize -speculative-execution -loweratomic -add-discriminators -coro-elide -loop-versioning-licm -nary-reassociate -reassociate -indvars -mldst-motion -lower-matrix-intrinsics -sink -post-inline-ee-instrument -elim-avail-extern input.bc -o output.bc,0.0
benchmark://poj104-v0/53_407,2356817.0 1405985.0 0.8 1805026.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 25751.0 97769.0 18164.0 791252.0 5066.0 7445.0 427438.0 370782.0 9188.0 9188.0 370836.0 1202.0 5115.0 125.0 28.0,2356817.0 1405985.0 0.8 1805026.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 25751.0 97769.0 18164.0 791252.0 5066.0 7445.0 427438.0 370782.0 9188.0 9188.0 370836.0 1202.0 5115.0 125.0 28.0,-sink,opt -loop-fusion -ee-instrument -libcalls-shrinkwrap -loop-unroll -loop-reroll -slp-vectorizer -inferattrs -dce -loop-vectorize -speculative-execution -loweratomic -add-discriminators -coro-elide -loop-versioning-licm -nary-reassociate -reassociate -indvars -mldst-motion -lower-matrix-intrinsics -sink -post-inline-ee-instrument -sink input.bc -o output.bc,0.0
benchmark://poj104-v0/53_407,2356817.0 1405985.0 0.8 1805026.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 25751.0 97769.0 18164.0 791252.0 5066.0 7445.0 427438.0 370782.0 9188.0 9188.0 370836.0 1202.0 5115.0 125.0 28.0,2356817.0 1405985.0 0.8 1805026.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 25751.0 97769.0 18164.0 791252.0 5066.0 7445.0 427438.0 370782.0 9188.0 9188.0 370836.0 1202.0 5115.0 125.0 28.0,-loop-fusion,opt -loop-fusion -ee-instrument -libcalls-shrinkwrap -loop-unroll -loop-reroll -slp-vectorizer -inferattrs -dce -loop-vectorize -speculative-execution -loweratomic -add-discriminators -coro-elide -loop-versioning-licm -nary-reassociate -reassociate -indvars -mldst-motion -lower-matrix-intrinsics -sink -post-inline-ee-instrument -elim-avail-extern -loop-fusion input.bc -o output.bc,0.0
benchmark://poj104-v0/53_407,2356817.0 1405985.0 0.8 1805026.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 25751.0 97769.0 18164.0 791252.0 5066.0 7445.0 427438.0 370782.0 9188.0 9188.0 370836.0 1202.0 5115.0 125.0 28.0,2356817.0 1405985.0 0.8 1805026.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 25751.0 97769.0 18164.0 791252.0 5066.0 7445.0 427438.0 370782.0 9188.0 9188.0 370836.0 1202.0 5115.0 125.0 28.0,-simplifycfg,opt -loop-fusion -ee-instrument -libcalls-shrinkwrap -loop-unroll -loop-reroll -slp-vectorizer -inferattrs -dce -loop-vectorize -speculative-execution -loweratomic -add-discriminators -coro-elide -loop-versioning-licm -nary-reassociate -reassociate -indvars -mldst-motion -lower-matrix-intrinsics -sink -post-inline-ee-instrument -elim-avail-extern -simplifycfg input.bc -o output.bc,0.0
benchmark://poj104-v0/91_507,2356817.0 1405985.0 0.8 1805026.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 25751.0 97769.0 18164.0 791252.0 5066.0 7445.0 427438.0 370782.0 9188.0 9188.0 370836.0 1202.0 5115.0 125.0 28.0,2132207.0 1188153.0 0.59 1573798.0 0.0 0.0 0.0 0.73 0.0 0.0 0.0 58.0 58.0 24563.0 98093.0 16372.0 682553.0 5232.0 7463.0 408852.0 321333.0 7539.0 7539.0 321387.0 1103.0 4900.0 106.0 14.0,-ipsccp,opt -functionattrs -argpromotion -adce -coro-cleanup -break-crit-edges -ipsccp input.bc -o output.bc,0.0
benchmark://poj104-v0/91_507,2132207.0 1188153.0 0.59 1573798.0 0.0 0.0 0.0 0.73 0.0 0.0 0.0 58.0 58.0 24563.0 98093.0 16372.0 682553.0 5232.0 7463.0 408852.0 321333.0 7539.0 7539.0 321387.0 1103.0 4900.0 106.0 14.0,2132207.0 1188153.0 0.59 1573798.0 0.0 0.0 0.0 0.73 0.0 0.0 0.0 58.0 58.0 24563.0 98093.0 16372.0 682553.0 5232.0 7463.0 408852.0 321333.0 7539.0 7539.0 321387.0 1103.0 4900.0 106.0 14.0,-elim-avail-extern,opt -functionattrs -argpromotion -adce -coro-cleanup -break-crit-edges -elim-avail-extern input.bc -o output.bc,0.0
benchmark://poj104-v0/91_507,2132207.0 1188153.0 0.59 1573798.0 0.0 0.0 0.0 0.73 0.0 0.0 0.0 58.0 58.0 24563.0 98093.0 16372.0 682553.0 5232.0 7463.0 408852.0 321333.0 7539.0 7539.0 321387.0 1103.0 4900.0 106.0 14.0,2132207.0 1188153.0 0.59 1573798.0 0.0 0.0 0.0 0.73 0.0 0.0 0.0 58.0 58.0 24563.0 98093.0 16372.0 682553.0 5232.0 7463.0 408852.0 321333.0 7539.0 7539.0 321387.0 1103.0 4900.0 106.0 14.0,-alignment-from-assumptions,opt -functionattrs -argpromotion -adce -coro-cleanup -break-crit-edges -ipsccp -alignment-from-assumptions input.bc -o output.bc,0.0
benchmark://poj104-v0/91_507,2132207.0 1188153.0 0.59 1573798.0 0.0 0.0 0.0 0.73 0.0 0.0 0.0 58.0 58.0 24563.0 98093.0 16372.0 682553.0 5232.0 7463.0 408852.0 321333.0 7539.0 7539.0 321387.0 1103.0 4900.0 106.0 14.0,2132207.0 1188153.0 0.59 1573798.0 0.0 0.0 0.0 0.73 0.0 0.0 0.0 58.0 58.0 24563.0 98093.0 16372.0 682553.0 5232.0 7463.0 408852.0 321333.0 7539.0 7539.0 321387.0 1103.0 4900.0 106.0 14.0,-rewrite-statepoints-for-gc,opt -functionattrs -argpromotion -adce -coro-cleanup -break-crit-edges -ipsccp -rewrite-statepoints-for-gc input.bc -o output.bc,0.0
benchmark://poj104-v0/91_507,2132207.0 1188153.0 0.59 1573798.0 0.0 0.0 0.0 0.73 0.0 0.0 0.0 58.0 58.0 24563.0 98093.0 16372.0 682553.0 5232.0 7463.0 408852.0 321333.0 7539.0 7539.0 321387.0 1103.0 4900.0 106.0 14.0,2104981.0 1069801.0 0.55 1570931.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 58.0 58.0 30528.0 121006.0 17029.0 668085.0 5790.0 7206.0 392555.0 321066.0 8779.0 8779.0 321120.0 1213.0 5104.0 112.0 25.0,-partially-inline-libcalls,opt -lower-expect -flattencfg -loweratomic -bdce -aggressive-instcombine -reg2mem -newgvn -constprop -adce -lower-widenable-condition -loop-distribute -insert-gcov-profiling -partially-inline-libcalls input.bc -o output.bc,0.0
benchmark://poj104-v0/91_507,2104981.0 1069801.0 0.55 1570931.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 58.0 58.0 30528.0 121006.0 17029.0 668085.0 5790.0 7206.0 392555.0 321066.0 8779.0 8779.0 321120.0 1213.0 5104.0 112.0 25.0,2104981.0 1069801.0 0.55 1570931.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 58.0 58.0 30528.0 121006.0 17029.0 668085.0 5790.0 7206.0 392555.0 321066.0 8779.0 8779.0 321120.0 1213.0 5104.0 112.0 25.0,-cross-dso-cfi,opt -lower-expect -flattencfg -loweratomic -bdce -aggressive-instcombine -reg2mem -newgvn -constprop -adce -lower-widenable-condition -loop-distribute -insert-gcov-profiling -cross-dso-cfi input.bc -o output.bc,0.0
benchmark://poj104-v0/91_507,2104981.0 1069801.0 0.55 1570931.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 58.0 58.0 30528.0 121006.0 17029.0 668085.0 5790.0 7206.0 392555.0 321066.0 8779.0 8779.0 321120.0 1213.0 5104.0 112.0 25.0,2104981.0 1069801.0 0.55 1570931.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 58.0 58.0 30528.0 121006.0 17029.0 668085.0 5790.0 7206.0 392555.0 321066.0 8779.0 8779.0 321120.0 1213.0 5104.0 112.0 25.0,-attributor,opt -lower-expect -flattencfg -loweratomic -bdce -aggressive-instcombine -reg2mem -newgvn -constprop -adce -lower-widenable-condition -loop-distribute -insert-gcov-profiling -partially-inline-libcalls -attributor input.bc -o output.bc,0.0
benchmark://poj104-v0/91_507,2104981.0 1069801.0 0.55 1570931.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 58.0 58.0 30528.0 121006.0 17029.0 668085.0 5790.0 7206.0 392555.0 321066.0 8779.0 8779.0 321120.0 1213.0 5104.0 112.0 25.0,2104981.0 1069801.0 0.55 1570931.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 58.0 58.0 30528.0 121006.0 17029.0 668085.0 5790.0 7206.0 392555.0 321066.0 8779.0 8779.0 321120.0 1213.0 5104.0 112.0 25.0,-loop-reduce,opt -lower-expect -flattencfg -loweratomic -bdce -aggressive-instcombine -reg2mem -newgvn -constprop -adce -lower-widenable-condition -loop-distribute -insert-gcov-profiling -partially-inline-libcalls -loop-reduce input.bc -o output.bc,0.0
benchmark://poj104-v0/5_1162,2104981.0 1069801.0 0.55 1570931.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 58.0 58.0 30528.0 121006.0 17029.0 668085.0 5790.0 7206.0 392555.0 321066.0 8779.0 8779.0 321120.0 1213.0 5104.0 112.0 25.0,1787963.0 1027170.0 0.53 1610166.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 61.0 61.0 26926.0 100927.0 15658.0 688770.0 3654.0 7398.0 407424.0 327678.0 8188.0 8188.0 327732.0 1033.0 5162.0 132.0 24.0,-dce,opt -irce -mergefunc -ipconstprop -functionattrs -instsimplify -sccp -inject-tli-mappings -mergeicmps -globalopt -coro-split -sancov -loop-versioning-licm -loop-sink -slsr -loop-rotate -instnamer -prune-eh -lower-constant-intrinsics -attributor -loop-reduce -strip-dead-prototypes -dse -lower-guard-intrinsic -flattencfg -newgvn -loop-predication -nary-reassociate -dce input.bc -o output.bc,0.0
benchmark://poj104-v0/5_1162,1787963.0 1027170.0 0.53 1610166.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 61.0 61.0 26926.0 100927.0 15658.0 688770.0 3654.0 7398.0 407424.0 327678.0 8188.0 8188.0 327732.0 1033.0 5162.0 132.0 24.0,1787963.0 1027170.0 0.53 1610166.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 61.0 61.0 26926.0 100927.0 15658.0 688770.0 3654.0 7398.0 407424.0 327678.0 8188.0 8188.0 327732.0 1033.0 5162.0 132.0 24.0,-strip-debug-declare,opt -irce -mergefunc -ipconstprop -functionattrs -instsimplify -sccp -inject-tli-mappings -mergeicmps -globalopt -coro-split -sancov -loop-versioning-licm -loop-sink -slsr -loop-rotate -instnamer -prune-eh -lower-constant-intrinsics -attributor -loop-reduce -strip-dead-prototypes -dse -lower-guard-intrinsic -flattencfg -newgvn -loop-predication -nary-reassociate -strip-debug-declare input.bc -o output.bc,0.0
benchmark://poj104-v0/5_1162,1787963.0 1027170.0 0.53 1610166.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 61.0 61.0 26926.0 100927.0 15658.0 688770.0 3654.0 7398.0 407424.0 327678.0 8188.0 8188.0 327732.0 1033.0 5162.0 132.0 24.0,1787963.0 1027170.0 0.53 1610166.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 61.0 61.0 26926.0 100927.0 15658.0 688770.0 3654.0 7398.0 407424.0 327678.0 8188.0 8188.0 327732.0 1033.0 5162.0 132.0 24.0,-loop-idiom,opt -irce -mergefunc -ipconstprop -functionattrs -instsimplify -sccp -inject-tli-mappings -mergeicmps -globalopt -coro-split -sancov -loop-versioning-licm -loop-sink -slsr -loop-rotate -instnamer -prune-eh -lower-constant-intrinsics -attributor -loop-reduce -strip-dead-prototypes -dse -lower-guard-intrinsic -flattencfg -newgvn -loop-predication -nary-reassociate -dce -loop-idiom input.bc -o output.bc,0.0
