BenchmarkName, PrevState, State, Action, PrevActions, Reward
benchmark://poj104-small-v0/1_17,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,-redundant-dbg-inst-elim,opt -break-crit-edges -inject-tli-mappings -ee-instrument -loop-reroll -ipsccp -strip-nondebug -insert-gcov-profiling -globaldce -float2int -barrier -alignment-from-assumptions -coro-elide -sink -loweratomic -inferattrs -reg2mem -newgvn -loop-deletion -infer-address-spaces -constmerge -cross-dso-cfi -strip-debug-declare -loop-versioning -loop-instsimplify -always-inline -loop-reduce -simplifycfg -barrier -sccp -tailcallelim -memcpyopt -lower-widenable-condition -loop-versioning -cross-dso-cfi -redundant-dbg-inst-elim input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,-indvars,opt -break-crit-edges -inject-tli-mappings -ee-instrument -loop-reroll -ipsccp -strip-nondebug -insert-gcov-profiling -globaldce -float2int -barrier -alignment-from-assumptions -coro-elide -sink -loweratomic -inferattrs -reg2mem -newgvn -loop-deletion -infer-address-spaces -constmerge -cross-dso-cfi -strip-debug-declare -loop-versioning -loop-instsimplify -always-inline -loop-reduce -simplifycfg -barrier -sccp -tailcallelim -memcpyopt -lower-widenable-condition -loop-versioning -cross-dso-cfi -redundant-dbg-inst-elim -indvars input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,-rewrite-statepoints-for-gc,opt -break-crit-edges -inject-tli-mappings -ee-instrument -loop-reroll -ipsccp -strip-nondebug -insert-gcov-profiling -globaldce -float2int -barrier -alignment-from-assumptions -coro-elide -sink -loweratomic -inferattrs -reg2mem -newgvn -loop-deletion -infer-address-spaces -constmerge -cross-dso-cfi -strip-debug-declare -loop-versioning -loop-instsimplify -always-inline -loop-reduce -simplifycfg -barrier -sccp -tailcallelim -memcpyopt -lower-widenable-condition -loop-versioning -cross-dso-cfi -redundant-dbg-inst-elim -indvars -rewrite-statepoints-for-gc input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,-loop-load-elim,opt -break-crit-edges -inject-tli-mappings -ee-instrument -loop-reroll -ipsccp -strip-nondebug -insert-gcov-profiling -globaldce -float2int -barrier -alignment-from-assumptions -coro-elide -sink -loweratomic -inferattrs -reg2mem -newgvn -loop-deletion -infer-address-spaces -constmerge -cross-dso-cfi -strip-debug-declare -loop-versioning -loop-instsimplify -always-inline -loop-reduce -simplifycfg -barrier -sccp -tailcallelim -memcpyopt -lower-widenable-condition -loop-versioning -cross-dso-cfi -redundant-dbg-inst-elim -indvars -rewrite-statepoints-for-gc -loop-load-elim input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,-lowerinvoke,opt -break-crit-edges -inject-tli-mappings -ee-instrument -loop-reroll -ipsccp -strip-nondebug -insert-gcov-profiling -globaldce -float2int -barrier -alignment-from-assumptions -coro-elide -sink -loweratomic -inferattrs -reg2mem -newgvn -loop-deletion -infer-address-spaces -constmerge -cross-dso-cfi -strip-debug-declare -loop-versioning -loop-instsimplify -always-inline -loop-reduce -simplifycfg -barrier -sccp -tailcallelim -memcpyopt -lower-widenable-condition -loop-versioning -cross-dso-cfi -redundant-dbg-inst-elim -indvars -rewrite-statepoints-for-gc -loop-load-elim -lowerinvoke input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,-callsite-splitting,opt -break-crit-edges -inject-tli-mappings -ee-instrument -loop-reroll -ipsccp -strip-nondebug -insert-gcov-profiling -globaldce -float2int -barrier -alignment-from-assumptions -coro-elide -sink -loweratomic -inferattrs -reg2mem -newgvn -loop-deletion -infer-address-spaces -constmerge -cross-dso-cfi -strip-debug-declare -loop-versioning -loop-instsimplify -always-inline -loop-reduce -simplifycfg -barrier -sccp -tailcallelim -memcpyopt -lower-widenable-condition -loop-versioning -cross-dso-cfi -redundant-dbg-inst-elim -indvars -rewrite-statepoints-for-gc -loop-load-elim -lowerinvoke -callsite-splitting input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,-loop-data-prefetch,opt -break-crit-edges -inject-tli-mappings -ee-instrument -loop-reroll -ipsccp -strip-nondebug -insert-gcov-profiling -globaldce -float2int -barrier -alignment-from-assumptions -coro-elide -sink -loweratomic -inferattrs -reg2mem -newgvn -loop-deletion -infer-address-spaces -constmerge -cross-dso-cfi -strip-debug-declare -loop-versioning -loop-instsimplify -always-inline -loop-reduce -simplifycfg -barrier -sccp -tailcallelim -memcpyopt -lower-widenable-condition -loop-versioning -cross-dso-cfi -redundant-dbg-inst-elim -indvars -rewrite-statepoints-for-gc -loop-load-elim -lowerinvoke -callsite-splitting -loop-data-prefetch input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,-strip-debug-declare,opt -break-crit-edges -inject-tli-mappings -ee-instrument -loop-reroll -ipsccp -strip-nondebug -insert-gcov-profiling -globaldce -float2int -barrier -alignment-from-assumptions -coro-elide -sink -loweratomic -inferattrs -reg2mem -newgvn -loop-deletion -infer-address-spaces -constmerge -cross-dso-cfi -strip-debug-declare -loop-versioning -loop-instsimplify -always-inline -loop-reduce -simplifycfg -barrier -sccp -tailcallelim -memcpyopt -lower-widenable-condition -loop-versioning -cross-dso-cfi -redundant-dbg-inst-elim -indvars -rewrite-statepoints-for-gc -loop-load-elim -lowerinvoke -callsite-splitting -loop-data-prefetch -strip-debug-declare input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,-tailcallelim,opt -break-crit-edges -inject-tli-mappings -ee-instrument -loop-reroll -ipsccp -strip-nondebug -insert-gcov-profiling -globaldce -float2int -barrier -alignment-from-assumptions -coro-elide -sink -loweratomic -inferattrs -reg2mem -newgvn -loop-deletion -infer-address-spaces -constmerge -cross-dso-cfi -strip-debug-declare -loop-versioning -loop-instsimplify -always-inline -loop-reduce -simplifycfg -barrier -sccp -tailcallelim -memcpyopt -lower-widenable-condition -loop-versioning -cross-dso-cfi -redundant-dbg-inst-elim -indvars -rewrite-statepoints-for-gc -loop-load-elim -lowerinvoke -callsite-splitting -loop-data-prefetch -strip-debug-declare -tailcallelim input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,-constprop,opt -break-crit-edges -inject-tli-mappings -ee-instrument -loop-reroll -ipsccp -strip-nondebug -insert-gcov-profiling -globaldce -float2int -barrier -alignment-from-assumptions -coro-elide -sink -loweratomic -inferattrs -reg2mem -newgvn -loop-deletion -infer-address-spaces -constmerge -cross-dso-cfi -strip-debug-declare -loop-versioning -loop-instsimplify -always-inline -loop-reduce -simplifycfg -barrier -sccp -tailcallelim -memcpyopt -lower-widenable-condition -loop-versioning -cross-dso-cfi -redundant-dbg-inst-elim -indvars -rewrite-statepoints-for-gc -loop-load-elim -lowerinvoke -callsite-splitting -loop-data-prefetch -strip-debug-declare -tailcallelim -loop-versioning -constprop input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,-loop-deletion,opt -break-crit-edges -inject-tli-mappings -ee-instrument -loop-reroll -ipsccp -strip-nondebug -insert-gcov-profiling -globaldce -float2int -barrier -alignment-from-assumptions -coro-elide -sink -loweratomic -inferattrs -reg2mem -newgvn -loop-deletion -infer-address-spaces -constmerge -cross-dso-cfi -strip-debug-declare -loop-versioning -loop-instsimplify -always-inline -loop-reduce -simplifycfg -barrier -sccp -tailcallelim -memcpyopt -lower-widenable-condition -loop-versioning -cross-dso-cfi -redundant-dbg-inst-elim -indvars -rewrite-statepoints-for-gc -loop-load-elim -lowerinvoke -callsite-splitting -loop-data-prefetch -strip-debug-declare -tailcallelim -loop-versioning -constprop -loop-deletion input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,-coro-elide,opt -break-crit-edges -inject-tli-mappings -ee-instrument -loop-reroll -ipsccp -strip-nondebug -insert-gcov-profiling -globaldce -float2int -barrier -alignment-from-assumptions -coro-elide -sink -loweratomic -inferattrs -reg2mem -newgvn -loop-deletion -infer-address-spaces -constmerge -cross-dso-cfi -strip-debug-declare -loop-versioning -loop-instsimplify -always-inline -loop-reduce -simplifycfg -barrier -sccp -tailcallelim -memcpyopt -lower-widenable-condition -loop-versioning -cross-dso-cfi -redundant-dbg-inst-elim -indvars -rewrite-statepoints-for-gc -loop-load-elim -lowerinvoke -callsite-splitting -loop-data-prefetch -strip-debug-declare -tailcallelim -loop-versioning -constprop -loop-deletion -coro-elide input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,-loweratomic,opt -break-crit-edges -inject-tli-mappings -ee-instrument -loop-reroll -ipsccp -strip-nondebug -insert-gcov-profiling -globaldce -float2int -barrier -alignment-from-assumptions -coro-elide -sink -loweratomic -inferattrs -reg2mem -newgvn -loop-deletion -infer-address-spaces -constmerge -cross-dso-cfi -strip-debug-declare -loop-versioning -loop-instsimplify -always-inline -loop-reduce -simplifycfg -barrier -sccp -tailcallelim -memcpyopt -lower-widenable-condition -loop-versioning -cross-dso-cfi -redundant-dbg-inst-elim -indvars -rewrite-statepoints-for-gc -loop-load-elim -lowerinvoke -callsite-splitting -loop-data-prefetch -strip-debug-declare -tailcallelim -loop-versioning -constprop -loop-deletion -coro-elide -loweratomic input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,2176256.0 1349203.0 0.67 1742740.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26503.0 114549.0 19795.0 771729.0 7487.0 7897.0 445879.0 359951.0 9275.0 9275.0 360005.0 1036.0 5069.0 128.0 23.0,-redundant-dbg-inst-elim,opt -break-crit-edges -inject-tli-mappings -ee-instrument -loop-reroll -ipsccp -strip-nondebug -insert-gcov-profiling -globaldce -float2int -barrier -alignment-from-assumptions -coro-elide -sink -loweratomic -inferattrs -reg2mem -newgvn -loop-deletion -infer-address-spaces -constmerge -cross-dso-cfi -strip-debug-declare -loop-versioning -loop-instsimplify -always-inline -loop-reduce -simplifycfg -barrier -sccp -tailcallelim -memcpyopt -lower-widenable-condition -loop-versioning -cross-dso-cfi -redundant-dbg-inst-elim -indvars -rewrite-statepoints-for-gc -loop-load-elim -lowerinvoke -callsite-splitting -loop-data-prefetch -strip-debug-declare -tailcallelim -loop-versioning -constprop -loop-deletion -coro-elide -loweratomic -redundant-dbg-inst-elim input.bc -o output.bc,0.0
