BenchmarkName, PrevState, State, Action, PrevActions, Reward
benchmark://poj104-small-v0/1_17,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,-name-anon-globals,opt -lower-guard-intrinsic -always-inline -instsimplify -mergeicmps -sroa -forceattrs -load-store-vectorizer -loop-vectorize -redundant-dbg-inst-elim -newgvn -ipsccp -ipconstprop -called-value-propagation -inline -lower-widenable-condition -div-rem-pairs -licm -die -instnamer -alignment-from-assumptions -loop-guard-widening -scalarizer -loop-interchange -inline -constprop -name-anon-globals input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,-dse,opt -lower-guard-intrinsic -always-inline -instsimplify -mergeicmps -sroa -forceattrs -load-store-vectorizer -loop-vectorize -redundant-dbg-inst-elim -newgvn -ipsccp -ipconstprop -called-value-propagation -inline -lower-widenable-condition -div-rem-pairs -licm -die -instnamer -alignment-from-assumptions -loop-guard-widening -scalarizer -loop-interchange -inline -constprop -name-anon-globals -dse input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,-loop-data-prefetch,opt -lower-guard-intrinsic -always-inline -instsimplify -mergeicmps -sroa -forceattrs -load-store-vectorizer -loop-vectorize -redundant-dbg-inst-elim -newgvn -ipsccp -ipconstprop -called-value-propagation -inline -lower-widenable-condition -div-rem-pairs -licm -die -instnamer -alignment-from-assumptions -loop-guard-widening -scalarizer -loop-interchange -inline -constprop -name-anon-globals -dse -loop-data-prefetch input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,-loop-distribute,opt -lower-guard-intrinsic -always-inline -instsimplify -mergeicmps -sroa -forceattrs -load-store-vectorizer -loop-vectorize -redundant-dbg-inst-elim -newgvn -ipsccp -ipconstprop -called-value-propagation -inline -lower-widenable-condition -div-rem-pairs -licm -die -instnamer -alignment-from-assumptions -loop-guard-widening -scalarizer -loop-interchange -inline -constprop -name-anon-globals -dse -loop-data-prefetch -loop-distribute input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,-lower-constant-intrinsics,opt -lower-guard-intrinsic -always-inline -instsimplify -mergeicmps -sroa -forceattrs -load-store-vectorizer -loop-vectorize -redundant-dbg-inst-elim -newgvn -ipsccp -ipconstprop -called-value-propagation -inline -lower-widenable-condition -div-rem-pairs -licm -die -instnamer -alignment-from-assumptions -loop-guard-widening -scalarizer -loop-interchange -inline -constprop -name-anon-globals -dse -loop-data-prefetch -loop-distribute -lower-constant-intrinsics input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,-cross-dso-cfi,opt -lower-guard-intrinsic -always-inline -instsimplify -mergeicmps -sroa -forceattrs -load-store-vectorizer -loop-vectorize -redundant-dbg-inst-elim -newgvn -ipsccp -ipconstprop -called-value-propagation -inline -lower-widenable-condition -div-rem-pairs -licm -die -instnamer -alignment-from-assumptions -loop-guard-widening -scalarizer -loop-interchange -inline -constprop -name-anon-globals -dse -loop-data-prefetch -loop-distribute -lower-constant-intrinsics -cross-dso-cfi input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,-lower-matrix-intrinsics,opt -lower-guard-intrinsic -always-inline -instsimplify -mergeicmps -sroa -forceattrs -load-store-vectorizer -loop-vectorize -redundant-dbg-inst-elim -newgvn -ipsccp -ipconstprop -called-value-propagation -inline -lower-widenable-condition -div-rem-pairs -licm -die -instnamer -alignment-from-assumptions -loop-guard-widening -scalarizer -loop-interchange -inline -constprop -name-anon-globals -dse -loop-data-prefetch -loop-distribute -lower-constant-intrinsics -cross-dso-cfi -lower-matrix-intrinsics input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,-loop-guard-widening,opt -lower-guard-intrinsic -always-inline -instsimplify -mergeicmps -sroa -forceattrs -load-store-vectorizer -loop-vectorize -redundant-dbg-inst-elim -newgvn -ipsccp -ipconstprop -called-value-propagation -inline -lower-widenable-condition -div-rem-pairs -licm -die -instnamer -alignment-from-assumptions -loop-guard-widening -scalarizer -loop-interchange -inline -constprop -name-anon-globals -dse -loop-data-prefetch -loop-distribute -lower-constant-intrinsics -cross-dso-cfi -lower-matrix-intrinsics -loop-guard-widening input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,-loop-versioning,opt -lower-guard-intrinsic -always-inline -instsimplify -mergeicmps -sroa -forceattrs -load-store-vectorizer -loop-vectorize -redundant-dbg-inst-elim -newgvn -ipsccp -ipconstprop -called-value-propagation -inline -lower-widenable-condition -div-rem-pairs -licm -die -instnamer -alignment-from-assumptions -loop-guard-widening -scalarizer -loop-interchange -inline -constprop -name-anon-globals -dse -loop-data-prefetch -loop-distribute -lower-constant-intrinsics -cross-dso-cfi -lower-matrix-intrinsics -loop-guard-widening -loop-versioning input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,-add-discriminators,opt -lower-guard-intrinsic -always-inline -instsimplify -mergeicmps -sroa -forceattrs -load-store-vectorizer -loop-vectorize -redundant-dbg-inst-elim -newgvn -ipsccp -ipconstprop -called-value-propagation -inline -lower-widenable-condition -div-rem-pairs -licm -die -instnamer -alignment-from-assumptions -loop-guard-widening -scalarizer -loop-interchange -inline -constprop -name-anon-globals -dse -loop-data-prefetch -loop-distribute -lower-constant-intrinsics -cross-dso-cfi -lower-matrix-intrinsics -loop-guard-widening -loop-versioning -inline -add-discriminators input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,-forceattrs,opt -lower-guard-intrinsic -always-inline -instsimplify -mergeicmps -sroa -forceattrs -load-store-vectorizer -loop-vectorize -redundant-dbg-inst-elim -newgvn -ipsccp -ipconstprop -called-value-propagation -inline -lower-widenable-condition -div-rem-pairs -licm -die -instnamer -alignment-from-assumptions -loop-guard-widening -scalarizer -loop-interchange -inline -constprop -name-anon-globals -dse -loop-data-prefetch -loop-distribute -lower-constant-intrinsics -cross-dso-cfi -lower-matrix-intrinsics -loop-guard-widening -loop-versioning -inline -add-discriminators -forceattrs input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,-loop-deletion,opt -lower-guard-intrinsic -always-inline -instsimplify -mergeicmps -sroa -forceattrs -load-store-vectorizer -loop-vectorize -redundant-dbg-inst-elim -newgvn -ipsccp -ipconstprop -called-value-propagation -inline -lower-widenable-condition -div-rem-pairs -licm -die -instnamer -alignment-from-assumptions -loop-guard-widening -scalarizer -loop-interchange -inline -constprop -name-anon-globals -dse -loop-data-prefetch -loop-distribute -lower-constant-intrinsics -cross-dso-cfi -lower-matrix-intrinsics -loop-guard-widening -loop-versioning -inline -add-discriminators -forceattrs -loop-deletion input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,-slsr,opt -lower-guard-intrinsic -always-inline -instsimplify -mergeicmps -sroa -forceattrs -load-store-vectorizer -loop-vectorize -redundant-dbg-inst-elim -newgvn -ipsccp -ipconstprop -called-value-propagation -inline -lower-widenable-condition -div-rem-pairs -licm -die -instnamer -alignment-from-assumptions -loop-guard-widening -scalarizer -loop-interchange -inline -constprop -name-anon-globals -dse -loop-data-prefetch -loop-distribute -lower-constant-intrinsics -cross-dso-cfi -lower-matrix-intrinsics -loop-guard-widening -loop-versioning -inline -add-discriminators -forceattrs -loop-deletion -slsr input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,-loop-versioning,opt -lower-guard-intrinsic -always-inline -instsimplify -mergeicmps -sroa -forceattrs -load-store-vectorizer -loop-vectorize -redundant-dbg-inst-elim -newgvn -ipsccp -ipconstprop -called-value-propagation -inline -lower-widenable-condition -div-rem-pairs -licm -die -instnamer -alignment-from-assumptions -loop-guard-widening -scalarizer -loop-interchange -inline -constprop -name-anon-globals -dse -loop-data-prefetch -loop-distribute -lower-constant-intrinsics -cross-dso-cfi -lower-matrix-intrinsics -loop-guard-widening -loop-versioning -inline -add-discriminators -forceattrs -loop-deletion -slsr -loop-versioning input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,-inject-tli-mappings,opt -lower-guard-intrinsic -always-inline -instsimplify -mergeicmps -sroa -forceattrs -load-store-vectorizer -loop-vectorize -redundant-dbg-inst-elim -newgvn -ipsccp -ipconstprop -called-value-propagation -inline -lower-widenable-condition -div-rem-pairs -licm -die -instnamer -alignment-from-assumptions -loop-guard-widening -scalarizer -loop-interchange -inline -constprop -name-anon-globals -dse -loop-data-prefetch -loop-distribute -lower-constant-intrinsics -cross-dso-cfi -lower-matrix-intrinsics -loop-guard-widening -loop-versioning -inline -add-discriminators -forceattrs -loop-deletion -slsr -loop-versioning -inject-tli-mappings input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,-aggressive-instcombine,opt -lower-guard-intrinsic -always-inline -instsimplify -mergeicmps -sroa -forceattrs -load-store-vectorizer -loop-vectorize -redundant-dbg-inst-elim -newgvn -ipsccp -ipconstprop -called-value-propagation -inline -lower-widenable-condition -div-rem-pairs -licm -die -instnamer -alignment-from-assumptions -loop-guard-widening -scalarizer -loop-interchange -inline -constprop -name-anon-globals -dse -loop-data-prefetch -loop-distribute -lower-constant-intrinsics -cross-dso-cfi -lower-matrix-intrinsics -loop-guard-widening -loop-versioning -inline -add-discriminators -forceattrs -loop-deletion -slsr -loop-versioning -inject-tli-mappings -aggressive-instcombine input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,2138310.0 1261822.0 0.63 1752505.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 61.0 61.0 22841.0 107268.0 16433.0 762752.0 5228.0 7157.0 440037.0 358896.0 9247.0 9247.0 358950.0 1013.0 5156.0 124.0 19.0,-gvn,opt -lower-guard-intrinsic -always-inline -instsimplify -mergeicmps -sroa -forceattrs -load-store-vectorizer -loop-vectorize -redundant-dbg-inst-elim -newgvn -ipsccp -ipconstprop -called-value-propagation -inline -lower-widenable-condition -div-rem-pairs -licm -die -instnamer -alignment-from-assumptions -loop-guard-widening -scalarizer -loop-interchange -inline -constprop -name-anon-globals -dse -loop-data-prefetch -loop-distribute -lower-constant-intrinsics -cross-dso-cfi -lower-matrix-intrinsics -loop-guard-widening -loop-versioning -inline -add-discriminators -forceattrs -loop-deletion -slsr -loop-versioning -inject-tli-mappings -aggressive-instcombine -gvn input.bc -o output.bc,0.0
