BenchmarkName, State, Action, PrevActions, Reward
benchmark://poj104-v0/28_982,1905432.0,-mergefunc,-constmerge -loop-data-prefetch -slsr -jump-threading -ee-instrument -sink -gvn -lowerinvoke,-0.026420422524653934
benchmark://poj104-v0/28_982,1776472.0,-simplifycfg,-constmerge -loop-data-prefetch -slsr -jump-threading -ee-instrument -sink -gvn -lowerinvoke -mergefunc,-0.16948514489756145
benchmark://poj104-v0/28_982,1821140.0,-mergeicmps,-constmerge -loop-data-prefetch -slsr -jump-threading -ee-instrument -sink -gvn -lowerinvoke -mergefunc -simplifycfg,-0.34811227569097924
benchmark://poj104-v0/28_982,2064142.0,-tailcallelim,-constmerge -loop-data-prefetch -slsr -jump-threading -ee-instrument -sink -gvn -lowerinvoke -mergefunc -simplifycfg -mergeicmps,-0.028869575259948328
benchmark://poj104-v0/28_982,1780351.0,-scalarizer,-constmerge -loop-data-prefetch -slsr -jump-threading -ee-instrument -sink -gvn -lowerinvoke -mergefunc -simplifycfg -mergeicmps -tailcallelim,-0.1766926832464294
benchmark://poj104-v0/28_982,1959752.0,-pgo-memop-opt,-constmerge -loop-data-prefetch -slsr -jump-threading -ee-instrument -sink -gvn -lowerinvoke -mergefunc -simplifycfg -mergeicmps -tailcallelim -scalarizer,-0.08589191413140584
benchmark://poj104-v0/28_982,1931813.0,-add-discriminators,-constmerge -loop-data-prefetch -slsr -jump-threading -ee-instrument -sink -gvn -lowerinvoke -mergefunc -simplifycfg -mergeicmps -tailcallelim -scalarizer -pgo-memop-opt,-0.06466851486731766
benchmark://poj104-v0/28_982,1702196.0,-called-value-propagation,-constmerge -loop-data-prefetch -slsr -jump-threading -ee-instrument -sink -gvn -lowerinvoke -mergefunc -simplifycfg -mergeicmps -tailcallelim -scalarizer -pgo-memop-opt -add-discriminators,-0.06903212659859825
benchmark://poj104-v0/28_982,1753060.0,-loop-interchange,-constmerge -loop-data-prefetch -slsr -jump-threading -ee-instrument -sink -gvn -lowerinvoke -mergefunc -simplifycfg -mergeicmps -tailcallelim -scalarizer -pgo-memop-opt -add-discriminators -called-value-propagation,-0.11851156365437353
benchmark://poj104-v0/28_982,1653127.0,-always-inline,-constmerge -loop-data-prefetch -slsr -jump-threading -ee-instrument -sink -gvn -lowerinvoke -mergefunc -simplifycfg -mergeicmps -tailcallelim -scalarizer -pgo-memop-opt -add-discriminators -called-value-propagation -loop-interchange,-0.09522045983661581
benchmark://poj104-v0/28_982,2208136.0,-loop-sink,-indvars,0.01547558037590691
benchmark://poj104-v0/28_982,1804331.0,-gvn-hoist,-indvars -loop-sink,-0.2929666396636149
benchmark://poj104-v0/28_982,1795519.0,-loop-load-elim,-indvars -loop-sink -gvn-hoist,0.01796415497567782
benchmark://poj104-v0/28_982,1768926.0,-bdce,-indvars -loop-sink -gvn-hoist -loop-load-elim,-0.04618854422827814
benchmark://poj104-v0/28_982,1900979.0,-attributor,-indvars -loop-sink -gvn-hoist -loop-load-elim -bdce,-0.20110647734547601
benchmark://poj104-v0/28_982,1866282.0,-loop-fusion,-indvars -loop-sink -gvn-hoist -loop-load-elim -bdce -attributor,-0.04111589417394815
benchmark://poj104-v0/28_982,1877741.0,-mergereturn,-indvars -loop-sink -gvn-hoist -loop-load-elim -bdce -attributor -loop-fusion,-0.19225154925151205
benchmark://poj104-v0/28_982,1829023.0,-loop-predication,-indvars -loop-sink -gvn-hoist -loop-load-elim -bdce -attributor -loop-fusion -mergereturn,-0.052984651569017965
benchmark://poj104-v0/28_982,1771986.0,-loop-unswitch,-indvars -loop-sink -gvn-hoist -loop-load-elim -bdce -attributor -loop-fusion -mergereturn -loop-predication,-0.126877327486312
benchmark://poj104-v0/28_982,2181217.0,-inject-tli-mappings,-indvars -loop-sink -gvn-hoist -loop-load-elim -bdce -attributor -loop-fusion -mergereturn -loop-predication -loop-unswitch,-0.2186880736644733
benchmark://poj104-v0/28_982,1925030.0,-loop-vectorize,-coro-elide -mergeicmps -instcombine -always-inline -slsr -separate-const-offset-from-gep -loop-rotate -globaldce -sroa -simplifycfg -loop-reduce -adce -jump-threading -lower-widenable-condition -name-anon-globals -called-value-propagation -deadargelim -globalsplit -coro-early -sancov -pgo-memop-opt -partially-inline-libcalls -argpromotion -loop-unroll,0.056884084727025795
benchmark://poj104-v0/28_982,1798011.0,-ipsccp,-coro-elide -mergeicmps -instcombine -always-inline -slsr -separate-const-offset-from-gep -loop-rotate -globaldce -sroa -simplifycfg -loop-reduce -adce -jump-threading -lower-widenable-condition -name-anon-globals -called-value-propagation -deadargelim -globalsplit -coro-early -sancov -pgo-memop-opt -partially-inline-libcalls -argpromotion -loop-unroll -loop-vectorize,-0.14795469928057872
benchmark://poj104-v0/28_982,1824467.0,-globalsplit,-coro-elide -mergeicmps -instcombine -always-inline -slsr -separate-const-offset-from-gep -loop-rotate -globaldce -sroa -simplifycfg -loop-reduce -adce -jump-threading -lower-widenable-condition -name-anon-globals -called-value-propagation -deadargelim -globalsplit -coro-early -sancov -pgo-memop-opt -partially-inline-libcalls -argpromotion -loop-unroll -loop-vectorize -ipsccp,0.008799959578707973
benchmark://poj104-v0/28_982,1831554.0,-rpo-functionattrs,-coro-elide -mergeicmps -instcombine -always-inline -slsr -separate-const-offset-from-gep -loop-rotate -globaldce -sroa -simplifycfg -loop-reduce -adce -jump-threading -lower-widenable-condition -name-anon-globals -called-value-propagation -deadargelim -globalsplit -coro-early -sancov -pgo-memop-opt -partially-inline-libcalls -argpromotion -loop-unroll -loop-vectorize -ipsccp -globalsplit,-0.1460668916859288
benchmark://poj104-v0/28_982,1853402.0,-early-cse,-coro-elide -mergeicmps -instcombine -always-inline -slsr -separate-const-offset-from-gep -loop-rotate -globaldce -sroa -simplifycfg -loop-reduce -adce -jump-threading -lower-widenable-condition -name-anon-globals -called-value-propagation -deadargelim -globalsplit -coro-early -sancov -pgo-memop-opt -partially-inline-libcalls -argpromotion -loop-unroll -loop-vectorize -ipsccp -globalsplit -rpo-functionattrs,-0.22047094136636183
benchmark://poj104-v0/28_982,1847661.0,-instsimplify,-coro-elide -mergeicmps -instcombine -always-inline -slsr -separate-const-offset-from-gep -loop-rotate -globaldce -sroa -simplifycfg -loop-reduce -adce -jump-threading -lower-widenable-condition -name-anon-globals -called-value-propagation -deadargelim -globalsplit -coro-early -sancov -pgo-memop-opt -partially-inline-libcalls -argpromotion -loop-unroll -loop-vectorize -ipsccp -globalsplit -rpo-functionattrs -early-cse,-0.12165365282441001
benchmark://poj104-v0/28_982,1811368.0,-lower-guard-intrinsic,-coro-elide -mergeicmps -instcombine -always-inline -slsr -separate-const-offset-from-gep -loop-rotate -globaldce -sroa -simplifycfg -loop-reduce -adce -jump-threading -lower-widenable-condition -name-anon-globals -called-value-propagation -deadargelim -globalsplit -coro-early -sancov -pgo-memop-opt -partially-inline-libcalls -argpromotion -loop-unroll -loop-vectorize -ipsccp -globalsplit -rpo-functionattrs -early-cse -instsimplify,-0.2514026688047013
benchmark://poj104-v0/28_982,1941458.0,-libcalls-shrinkwrap,-coro-elide -mergeicmps -instcombine -always-inline -slsr -separate-const-offset-from-gep -loop-rotate -globaldce -sroa -simplifycfg -loop-reduce -adce -jump-threading -lower-widenable-condition -name-anon-globals -called-value-propagation -deadargelim -globalsplit -coro-early -sancov -pgo-memop-opt -partially-inline-libcalls -argpromotion -loop-unroll -loop-vectorize -ipsccp -globalsplit -rpo-functionattrs -early-cse -instsimplify -lower-guard-intrinsic,-0.2179296192014463
benchmark://poj104-v0/28_982,1728843.0,-sancov,-coro-elide -mergeicmps -instcombine -always-inline -slsr -separate-const-offset-from-gep -loop-rotate -globaldce -sroa -simplifycfg -loop-reduce -adce -jump-threading -lower-widenable-condition -name-anon-globals -called-value-propagation -deadargelim -globalsplit -coro-early -sancov -pgo-memop-opt -partially-inline-libcalls -argpromotion -loop-unroll -loop-vectorize -ipsccp -globalsplit -rpo-functionattrs -early-cse -instsimplify -lower-guard-intrinsic -libcalls-shrinkwrap,0.01606635310552678
benchmark://poj104-v0/28_982,2357160.0,-strip-nondebug,-coro-elide -mergeicmps -instcombine -always-inline -slsr -separate-const-offset-from-gep -loop-rotate -globaldce -sroa -simplifycfg -loop-reduce -adce -jump-threading -lower-widenable-condition -name-anon-globals -called-value-propagation -deadargelim -globalsplit -coro-early -sancov -pgo-memop-opt -partially-inline-libcalls -argpromotion -loop-unroll -loop-vectorize -ipsccp -globalsplit -rpo-functionattrs -early-cse -instsimplify -lower-guard-intrinsic -libcalls-shrinkwrap -sancov,-0.03317877371350077
benchmark://poj104-v0/93_1559,1892319.0,-hotcoldsplit,-loop-predication -lower-guard-intrinsic -strip -sroa,-0.09873475852080377
benchmark://poj104-v0/93_1559,1866220.0,-break-crit-edges,-loop-predication -lower-guard-intrinsic -strip -sroa -hotcoldsplit,-1.5283072290414106
benchmark://poj104-v0/93_1559,1854150.0,-loop-predication,-loop-predication -lower-guard-intrinsic -strip -sroa -hotcoldsplit -break-crit-edges,-0.15139864874629283
benchmark://poj104-v0/93_1559,1855222.0,-loweratomic,-loop-predication -lower-guard-intrinsic -strip -sroa -hotcoldsplit -break-crit-edges -loop-predication,-0.009860094982762763
benchmark://poj104-v0/93_1559,1845915.0,-early-cse-memssa,-loop-predication -lower-guard-intrinsic -strip -sroa -hotcoldsplit -break-crit-edges -loop-predication -loweratomic,-0.11883871181835845
benchmark://poj104-v0/93_1559,1968960.0,-inject-tli-mappings,-loop-predication -lower-guard-intrinsic -strip -sroa -hotcoldsplit -break-crit-edges -loop-predication -loweratomic -early-cse-memssa,-0.2627446089815606
benchmark://poj104-v0/93_1559,1875775.0,-globalsplit,-loop-predication -lower-guard-intrinsic -strip -sroa -hotcoldsplit -break-crit-edges -loop-predication -loweratomic -early-cse-memssa -inject-tli-mappings,0.0247433683073575
benchmark://poj104-v0/93_1559,1781896.0,-constprop,-loop-predication -lower-guard-intrinsic -strip -sroa -hotcoldsplit -break-crit-edges -loop-predication -loweratomic -early-cse-memssa -inject-tli-mappings -globalsplit,0.05853648615160311
benchmark://poj104-v0/93_1559,1821915.0,-separate-const-offset-from-gep,-loop-predication -lower-guard-intrinsic -strip -sroa -hotcoldsplit -break-crit-edges -loop-predication -loweratomic -early-cse-memssa -inject-tli-mappings -globalsplit -constprop,0.012999246924674804
benchmark://poj104-v0/93_1559,1997149.0,-die,-loop-predication -lower-guard-intrinsic -strip -sroa -hotcoldsplit -break-crit-edges -loop-predication -loweratomic -early-cse-memssa -inject-tli-mappings -globalsplit -constprop -separate-const-offset-from-gep,-0.07155446629332257
benchmark://poj104-v0/93_1559,1905009.0,-barrier,-partial-inliner -memcpyopt -guard-widening -loop-unswitch -instsimplify -loop-predication -early-cse,-0.14583970039698363
benchmark://poj104-v0/93_1559,4977976.0,-loop-unroll,-partial-inliner -memcpyopt -guard-widening -loop-unswitch -instsimplify -loop-predication -early-cse -barrier,-0.07369219397550444
benchmark://poj104-v0/93_1559,1888553.0,-hotcoldsplit,-partial-inliner -memcpyopt -guard-widening -loop-unswitch -instsimplify -loop-predication -early-cse -barrier -loop-unroll,-0.09088714628341002
benchmark://poj104-v0/93_1559,1840616.0,-separate-const-offset-from-gep,-partial-inliner -memcpyopt -guard-widening -loop-unswitch -instsimplify -loop-predication -early-cse -barrier -loop-unroll -hotcoldsplit,-0.1535957874882449
benchmark://poj104-v0/93_1559,1649186.0,-loop-simplifycfg,-partial-inliner -memcpyopt -guard-widening -loop-unswitch -instsimplify -loop-predication -early-cse -barrier -loop-unroll -hotcoldsplit -separate-const-offset-from-gep,0.0718306474360381
benchmark://poj104-v0/93_1559,1753336.0,-argpromotion,-partial-inliner -memcpyopt -guard-widening -loop-unswitch -instsimplify -loop-predication -early-cse -barrier -loop-unroll -hotcoldsplit -separate-const-offset-from-gep -loop-simplifycfg,-0.04171726865413611
benchmark://poj104-v0/93_1559,1913385.0,-partial-inliner,-partial-inliner -memcpyopt -guard-widening -loop-unswitch -instsimplify -loop-predication -early-cse -barrier -loop-unroll -hotcoldsplit -separate-const-offset-from-gep -loop-simplifycfg -argpromotion,-0.0471927203789034
benchmark://poj104-v0/93_1559,1956280.0,-always-inline,-partial-inliner -memcpyopt -guard-widening -loop-unswitch -instsimplify -loop-predication -early-cse -barrier -loop-unroll -hotcoldsplit -separate-const-offset-from-gep -loop-simplifycfg -argpromotion -partial-inliner,-0.1372374071300765
benchmark://poj104-v0/93_1559,1869255.0,-rpo-functionattrs,-partial-inliner -memcpyopt -guard-widening -loop-unswitch -instsimplify -loop-predication -early-cse -barrier -loop-unroll -hotcoldsplit -separate-const-offset-from-gep -loop-simplifycfg -argpromotion -partial-inliner -always-inline,-0.11318716785337136
benchmark://poj104-v0/93_1559,1861962.0,-loop-reduce,-partial-inliner -memcpyopt -guard-widening -loop-unswitch -instsimplify -loop-predication -early-cse -barrier -loop-unroll -hotcoldsplit -separate-const-offset-from-gep -loop-simplifycfg -argpromotion -partial-inliner -always-inline -rpo-functionattrs,0.012658302374462022
benchmark://poj104-v0/93_1559,1753837.0,-instsimplify,-die -add-discriminators -callsite-splitting -attributor -sroa -argpromotion -loop-guard-widening -simplifycfg -lower-expect -load-store-vectorizer -loop-interchange -loop-deletion -libcalls-shrinkwrap -ipsccp -always-inline -memcpyopt -gvn-hoist -loop-distribute -forceattrs -loop-versioning -separate-const-offset-from-gep -scalarizer -flattencfg,-0.060080638470855666
benchmark://poj104-v0/93_1559,1855328.0,-hotcoldsplit,-die -add-discriminators -callsite-splitting -attributor -sroa -argpromotion -loop-guard-widening -simplifycfg -lower-expect -load-store-vectorizer -loop-interchange -loop-deletion -libcalls-shrinkwrap -ipsccp -always-inline -memcpyopt -gvn-hoist -loop-distribute -forceattrs -loop-versioning -separate-const-offset-from-gep -scalarizer -flattencfg -instsimplify,-1.7435427938933994
benchmark://poj104-v0/93_1559,1915583.0,-infer-address-spaces,-die -add-discriminators -callsite-splitting -attributor -sroa -argpromotion -loop-guard-widening -simplifycfg -lower-expect -load-store-vectorizer -loop-interchange -loop-deletion -libcalls-shrinkwrap -ipsccp -always-inline -memcpyopt -gvn-hoist -loop-distribute -forceattrs -loop-versioning -separate-const-offset-from-gep -scalarizer -flattencfg -instsimplify -hotcoldsplit,0.04830975534953774
benchmark://poj104-v0/93_1559,1853500.0,-sccp,-die -add-discriminators -callsite-splitting -attributor -sroa -argpromotion -loop-guard-widening -simplifycfg -lower-expect -load-store-vectorizer -loop-interchange -loop-deletion -libcalls-shrinkwrap -ipsccp -always-inline -memcpyopt -gvn-hoist -loop-distribute -forceattrs -loop-versioning -separate-const-offset-from-gep -scalarizer -flattencfg -instsimplify -hotcoldsplit -infer-address-spaces,-0.06169544178010521
benchmark://poj104-v0/93_1559,1867949.0,-sink,-die -add-discriminators -callsite-splitting -attributor -sroa -argpromotion -loop-guard-widening -simplifycfg -lower-expect -load-store-vectorizer -loop-interchange -loop-deletion -libcalls-shrinkwrap -ipsccp -always-inline -memcpyopt -gvn-hoist -loop-distribute -forceattrs -loop-versioning -separate-const-offset-from-gep -scalarizer -flattencfg -instsimplify -hotcoldsplit -infer-address-spaces -sccp,-0.1617816681019879
benchmark://poj104-v0/93_1559,1952189.0,-rpo-functionattrs,-die -add-discriminators -callsite-splitting -attributor -sroa -argpromotion -loop-guard-widening -simplifycfg -lower-expect -load-store-vectorizer -loop-interchange -loop-deletion -libcalls-shrinkwrap -ipsccp -always-inline -memcpyopt -gvn-hoist -loop-distribute -forceattrs -loop-versioning -separate-const-offset-from-gep -scalarizer -flattencfg -instsimplify -hotcoldsplit -infer-address-spaces -sccp -sink,-0.01641939712225672
benchmark://poj104-v0/93_1559,1807245.0,-constmerge,-die -add-discriminators -callsite-splitting -attributor -sroa -argpromotion -loop-guard-widening -simplifycfg -lower-expect -load-store-vectorizer -loop-interchange -loop-deletion -libcalls-shrinkwrap -ipsccp -always-inline -memcpyopt -gvn-hoist -loop-distribute -forceattrs -loop-versioning -separate-const-offset-from-gep -scalarizer -flattencfg -instsimplify -hotcoldsplit -infer-address-spaces -sccp -sink -rpo-functionattrs,0.026157458576842853
benchmark://poj104-v0/93_1559,2121977.0,-loop-predication,-die -add-discriminators -callsite-splitting -attributor -sroa -argpromotion -loop-guard-widening -simplifycfg -lower-expect -load-store-vectorizer -loop-interchange -loop-deletion -libcalls-shrinkwrap -ipsccp -always-inline -memcpyopt -gvn-hoist -loop-distribute -forceattrs -loop-versioning -separate-const-offset-from-gep -scalarizer -flattencfg -instsimplify -hotcoldsplit -infer-address-spaces -sccp -sink -rpo-functionattrs -constmerge,0.044701202511963835
benchmark://poj104-v0/93_1559,1891437.0,-jump-threading,-die -add-discriminators -callsite-splitting -attributor -sroa -argpromotion -loop-guard-widening -simplifycfg -lower-expect -load-store-vectorizer -loop-interchange -loop-deletion -libcalls-shrinkwrap -ipsccp -always-inline -memcpyopt -gvn-hoist -loop-distribute -forceattrs -loop-versioning -separate-const-offset-from-gep -scalarizer -flattencfg -instsimplify -hotcoldsplit -infer-address-spaces -sccp -sink -rpo-functionattrs -constmerge -loop-predication,-0.17005265104459094
benchmark://poj104-v0/93_1559,1895509.0,-slsr,-die -add-discriminators -callsite-splitting -attributor -sroa -argpromotion -loop-guard-widening -simplifycfg -lower-expect -load-store-vectorizer -loop-interchange -loop-deletion -libcalls-shrinkwrap -ipsccp -always-inline -memcpyopt -gvn-hoist -loop-distribute -forceattrs -loop-versioning -separate-const-offset-from-gep -scalarizer -flattencfg -instsimplify -hotcoldsplit -infer-address-spaces -sccp -sink -rpo-functionattrs -constmerge -loop-predication -jump-threading,0.005404265499997591
benchmark://poj104-v0/93_1559,2039077.0,-aggressive-instcombine,-flattencfg -sancov -barrier -die -loop-fusion -loop-rotate -reassociate -instnamer -loop-unswitch -globaldce -instsimplify -coro-cleanup,-0.16268460916354044
benchmark://poj104-v0/93_1559,1928294.0,-irce,-flattencfg -sancov -barrier -die -loop-fusion -loop-rotate -reassociate -instnamer -loop-unswitch -globaldce -instsimplify -coro-cleanup -aggressive-instcombine,0.00935804476596592
benchmark://poj104-v0/93_1559,4959355.0,-instcombine,-flattencfg -sancov -barrier -die -loop-fusion -loop-rotate -reassociate -instnamer -loop-unswitch -globaldce -instsimplify -coro-cleanup -aggressive-instcombine -irce,0.0019166757210549049
benchmark://poj104-v0/93_1559,1882305.0,-argpromotion,-flattencfg -sancov -barrier -die -loop-fusion -loop-rotate -reassociate -instnamer -loop-unswitch -globaldce -instsimplify -coro-cleanup -aggressive-instcombine -irce -instcombine,-0.12293218736000265
benchmark://poj104-v0/93_1559,1911315.0,-reassociate,-flattencfg -sancov -barrier -die -loop-fusion -loop-rotate -reassociate -instnamer -loop-unswitch -globaldce -instsimplify -coro-cleanup -aggressive-instcombine -irce -instcombine -argpromotion,-0.11448243600331631
benchmark://poj104-v0/93_1559,1676092.0,-attributor,-flattencfg -sancov -barrier -die -loop-fusion -loop-rotate -reassociate -instnamer -loop-unswitch -globaldce -instsimplify -coro-cleanup -aggressive-instcombine -irce -instcombine -argpromotion -reassociate,-0.15781611367102008
benchmark://poj104-v0/93_1559,1919551.0,-name-anon-globals,-flattencfg -sancov -barrier -die -loop-fusion -loop-rotate -reassociate -instnamer -loop-unswitch -globaldce -instsimplify -coro-cleanup -aggressive-instcombine -irce -instcombine -argpromotion -reassociate -attributor,-0.1472805524051042
benchmark://poj104-v0/93_1559,1916992.0,-aggressive-instcombine,-flattencfg -sancov -barrier -die -loop-fusion -loop-rotate -reassociate -instnamer -loop-unswitch -globaldce -instsimplify -coro-cleanup -aggressive-instcombine -irce -instcombine -argpromotion -reassociate -attributor -name-anon-globals,-0.009017635450525842
benchmark://poj104-v0/93_1559,1921872.0,-loop-rotate,-flattencfg -sancov -barrier -die -loop-fusion -loop-rotate -reassociate -instnamer -loop-unswitch -globaldce -instsimplify -coro-cleanup -aggressive-instcombine -irce -instcombine -argpromotion -reassociate -attributor -name-anon-globals -aggressive-instcombine,-0.08318939978237354
benchmark://poj104-v0/93_1559,1841513.0,-ee-instrument,-flattencfg -sancov -barrier -die -loop-fusion -loop-rotate -reassociate -instnamer -loop-unswitch -globaldce -instsimplify -coro-cleanup -aggressive-instcombine -irce -instcombine -argpromotion -reassociate -attributor -name-anon-globals -aggressive-instcombine -loop-rotate,-0.01715641540427085
benchmark://poj104-v0/53_407,2025833.0,-loop-rotate,-partially-inline-libcalls -add-discriminators -argpromotion -lcssa -sroa -sccp -name-anon-globals -die -prune-eh -dse -tailcallelim -loop-unroll-and-jam -coro-elide -instcombine -loop-idiom -pgo-memop-opt -strip-dead-prototypes -loop-unswitch -mergefunc -adce,-0.18621801977446376
benchmark://poj104-v0/53_407,1960149.0,-newgvn,-partially-inline-libcalls -add-discriminators -argpromotion -lcssa -sroa -sccp -name-anon-globals -die -prune-eh -dse -tailcallelim -loop-unroll-and-jam -coro-elide -instcombine -loop-idiom -pgo-memop-opt -strip-dead-prototypes -loop-unswitch -mergefunc -adce -loop-rotate,0.017680016887107776
benchmark://poj104-v0/53_407,1809520.0,-gvn-hoist,-partially-inline-libcalls -add-discriminators -argpromotion -lcssa -sroa -sccp -name-anon-globals -die -prune-eh -dse -tailcallelim -loop-unroll-and-jam -coro-elide -instcombine -loop-idiom -pgo-memop-opt -strip-dead-prototypes -loop-unswitch -mergefunc -adce -loop-rotate -newgvn,0.006131123300283962
benchmark://poj104-v0/53_407,1990795.0,-cross-dso-cfi,-partially-inline-libcalls -add-discriminators -argpromotion -lcssa -sroa -sccp -name-anon-globals -die -prune-eh -dse -tailcallelim -loop-unroll-and-jam -coro-elide -instcombine -loop-idiom -pgo-memop-opt -strip-dead-prototypes -loop-unswitch -mergefunc -adce -loop-rotate -newgvn -gvn-hoist,-0.05230548268806266
benchmark://poj104-v0/53_407,2138699.0,-gvn-hoist,-partially-inline-libcalls -add-discriminators -argpromotion -lcssa -sroa -sccp -name-anon-globals -die -prune-eh -dse -tailcallelim -loop-unroll-and-jam -coro-elide -instcombine -loop-idiom -pgo-memop-opt -strip-dead-prototypes -loop-unswitch -mergefunc -adce -loop-rotate -newgvn -gvn-hoist -cross-dso-cfi,-0.02249050895748628
benchmark://poj104-v0/53_407,1973183.0,-ee-instrument,-partially-inline-libcalls -add-discriminators -argpromotion -lcssa -sroa -sccp -name-anon-globals -die -prune-eh -dse -tailcallelim -loop-unroll-and-jam -coro-elide -instcombine -loop-idiom -pgo-memop-opt -strip-dead-prototypes -loop-unswitch -mergefunc -adce -loop-rotate -newgvn -gvn-hoist -cross-dso-cfi -gvn-hoist,-0.11619115102823604
benchmark://poj104-v0/53_407,1961524.0,-newgvn,-partially-inline-libcalls -add-discriminators -argpromotion -lcssa -sroa -sccp -name-anon-globals -die -prune-eh -dse -tailcallelim -loop-unroll-and-jam -coro-elide -instcombine -loop-idiom -pgo-memop-opt -strip-dead-prototypes -loop-unswitch -mergefunc -adce -loop-rotate -newgvn -gvn-hoist -cross-dso-cfi -gvn-hoist -ee-instrument,-0.06960946441773952
benchmark://poj104-v0/53_407,2042013.0,-tailcallelim,-partially-inline-libcalls -add-discriminators -argpromotion -lcssa -sroa -sccp -name-anon-globals -die -prune-eh -dse -tailcallelim -loop-unroll-and-jam -coro-elide -instcombine -loop-idiom -pgo-memop-opt -strip-dead-prototypes -loop-unswitch -mergefunc -adce -loop-rotate -newgvn -gvn-hoist -cross-dso-cfi -gvn-hoist -ee-instrument -newgvn,-0.07388109651639757
benchmark://poj104-v0/53_407,2067459.0,-rewrite-statepoints-for-gc,-partially-inline-libcalls -add-discriminators -argpromotion -lcssa -sroa -sccp -name-anon-globals -die -prune-eh -dse -tailcallelim -loop-unroll-and-jam -coro-elide -instcombine -loop-idiom -pgo-memop-opt -strip-dead-prototypes -loop-unswitch -mergefunc -adce -loop-rotate -newgvn -gvn-hoist -cross-dso-cfi -gvn-hoist -ee-instrument -newgvn -tailcallelim,-0.08494681940023188
benchmark://poj104-v0/53_407,1978800.0,-lower-guard-intrinsic,-partially-inline-libcalls -add-discriminators -argpromotion -lcssa -sroa -sccp -name-anon-globals -die -prune-eh -dse -tailcallelim -loop-unroll-and-jam -coro-elide -instcombine -loop-idiom -pgo-memop-opt -strip-dead-prototypes -loop-unswitch -mergefunc -adce -loop-rotate -newgvn -gvn-hoist -cross-dso-cfi -gvn-hoist -ee-instrument -newgvn -tailcallelim -rewrite-statepoints-for-gc,0.14371862174894004
benchmark://poj104-v0/53_407,1976543.0,-loop-reduce,-loweratomic -adce -strip-debug-declare,-0.15712912803334142
benchmark://poj104-v0/53_407,1942574.0,-pgo-memop-opt,-loweratomic -adce -strip-debug-declare -loop-reduce,-0.07165723838507485
benchmark://poj104-v0/53_407,1925320.0,-callsite-splitting,-loweratomic -adce -strip-debug-declare -loop-reduce -pgo-memop-opt,-0.2823886135069283
benchmark://poj104-v0/53_407,1898630.0,-loop-instsimplify,-loweratomic -adce -strip-debug-declare -loop-reduce -pgo-memop-opt -callsite-splitting,-0.09516182240745238
