BenchmarkName, PrevState, State, Action, PrevActions, Reward
benchmark://poj104-small-v0/1_17,2156890.0 1423214.0 0.74 1749998.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 27377.0 118442.0 22724.0 760566.0 12911.0 7605.0 441806.0 359620.0 9478.0 9478.0 359674.0 1098.0 4910.0 122.0 20.0,2156890.0 1423214.0 0.74 1749998.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 27377.0 118442.0 22724.0 760566.0 12911.0 7605.0 441806.0 359620.0 9478.0 9478.0 359674.0 1098.0 4910.0 122.0 20.0,-float2int,opt -globalsplit -newgvn -sccp -loop-fusion -rpo-functionattrs -dse -sink -loop-simplify -strip-nondebug -lower-expect -mergereturn -speculative-execution -coro-cleanup -inline -loop-idiom -cross-dso-cfi -dce -nary-reassociate -lowerswitch -loop-versioning -globalopt -lower-matrix-intrinsics -loop-versioning-licm -simplifycfg -ipsccp -pgo-memop-opt -loop-reduce -loop-sink -slsr -rewrite-statepoints-for-gc -loop-instsimplify -coro-early -loop-versioning-licm -indvars -dce -strip-debug-declare -coro-early -float2int input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2156890.0 1423214.0 0.74 1749998.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 27377.0 118442.0 22724.0 760566.0 12911.0 7605.0 441806.0 359620.0 9478.0 9478.0 359674.0 1098.0 4910.0 122.0 20.0,2156890.0 1423214.0 0.74 1749998.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 27377.0 118442.0 22724.0 760566.0 12911.0 7605.0 441806.0 359620.0 9478.0 9478.0 359674.0 1098.0 4910.0 122.0 20.0,-load-store-vectorizer,opt -globalsplit -newgvn -sccp -loop-fusion -rpo-functionattrs -dse -sink -loop-simplify -strip-nondebug -lower-expect -mergereturn -speculative-execution -coro-cleanup -inline -loop-idiom -cross-dso-cfi -dce -nary-reassociate -lowerswitch -loop-versioning -globalopt -lower-matrix-intrinsics -loop-versioning-licm -simplifycfg -ipsccp -pgo-memop-opt -loop-reduce -loop-sink -slsr -rewrite-statepoints-for-gc -loop-instsimplify -coro-early -loop-versioning-licm -indvars -dce -strip-debug-declare -coro-early -float2int -load-store-vectorizer input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2156890.0 1423214.0 0.74 1749998.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 27377.0 118442.0 22724.0 760566.0 12911.0 7605.0 441806.0 359620.0 9478.0 9478.0 359674.0 1098.0 4910.0 122.0 20.0,2156890.0 1423214.0 0.74 1749998.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 27377.0 118442.0 22724.0 760566.0 12911.0 7605.0 441806.0 359620.0 9478.0 9478.0 359674.0 1098.0 4910.0 122.0 20.0,-ee-instrument,opt -globalsplit -newgvn -sccp -loop-fusion -rpo-functionattrs -dse -sink -loop-simplify -strip-nondebug -lower-expect -mergereturn -speculative-execution -coro-cleanup -inline -loop-idiom -cross-dso-cfi -dce -nary-reassociate -lowerswitch -loop-versioning -globalopt -lower-matrix-intrinsics -loop-versioning-licm -simplifycfg -ipsccp -pgo-memop-opt -loop-reduce -loop-sink -slsr -rewrite-statepoints-for-gc -loop-instsimplify -coro-early -loop-versioning-licm -indvars -dce -strip-debug-declare -coro-early -float2int -load-store-vectorizer -ee-instrument input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2156890.0 1423214.0 0.74 1749998.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 27377.0 118442.0 22724.0 760566.0 12911.0 7605.0 441806.0 359620.0 9478.0 9478.0 359674.0 1098.0 4910.0 122.0 20.0,2156890.0 1423214.0 0.74 1749998.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 27377.0 118442.0 22724.0 760566.0 12911.0 7605.0 441806.0 359620.0 9478.0 9478.0 359674.0 1098.0 4910.0 122.0 20.0,-libcalls-shrinkwrap,opt -globalsplit -newgvn -sccp -loop-fusion -rpo-functionattrs -dse -sink -loop-simplify -strip-nondebug -lower-expect -mergereturn -speculative-execution -coro-cleanup -inline -loop-idiom -cross-dso-cfi -dce -nary-reassociate -lowerswitch -loop-versioning -globalopt -lower-matrix-intrinsics -loop-versioning-licm -simplifycfg -ipsccp -pgo-memop-opt -loop-reduce -loop-sink -slsr -rewrite-statepoints-for-gc -loop-instsimplify -coro-early -loop-versioning-licm -indvars -dce -strip-debug-declare -coro-early -float2int -load-store-vectorizer -ee-instrument -libcalls-shrinkwrap input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2156890.0 1423214.0 0.74 1749998.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 27377.0 118442.0 22724.0 760566.0 12911.0 7605.0 441806.0 359620.0 9478.0 9478.0 359674.0 1098.0 4910.0 122.0 20.0,2220489.0 1311952.0 0.68 1750784.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 24872.0 94028.0 23419.0 765128.0 13198.0 8092.0 444582.0 359791.0 9432.0 9432.0 359845.0 1158.0 5066.0 121.0 20.0,-reg2mem,opt -globalsplit -newgvn -sccp -loop-fusion -rpo-functionattrs -dse -sink -loop-simplify -strip-nondebug -lower-expect -mergereturn -speculative-execution -coro-cleanup -inline -loop-idiom -cross-dso-cfi -dce -nary-reassociate -lowerswitch -loop-versioning -globalopt -lower-matrix-intrinsics -loop-versioning-licm -simplifycfg -ipsccp -pgo-memop-opt -loop-reduce -loop-sink -slsr -rewrite-statepoints-for-gc -loop-instsimplify -coro-early -loop-versioning-licm -indvars -dce -strip-debug-declare -coro-early -float2int -load-store-vectorizer -ee-instrument -libcalls-shrinkwrap -reg2mem input.bc -o output.bc,-0.029486436489575267
benchmark://poj104-small-v0/1_17,2220489.0 1311952.0 0.68 1750784.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 24872.0 94028.0 23419.0 765128.0 13198.0 8092.0 444582.0 359791.0 9432.0 9432.0 359845.0 1158.0 5066.0 121.0 20.0,2220489.0 1311952.0 0.68 1750784.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 24872.0 94028.0 23419.0 765128.0 13198.0 8092.0 444582.0 359791.0 9432.0 9432.0 359845.0 1158.0 5066.0 121.0 20.0,-div-rem-pairs,opt -globalsplit -newgvn -sccp -loop-fusion -rpo-functionattrs -dse -sink -loop-simplify -strip-nondebug -lower-expect -mergereturn -speculative-execution -coro-cleanup -inline -loop-idiom -cross-dso-cfi -dce -nary-reassociate -lowerswitch -loop-versioning -globalopt -lower-matrix-intrinsics -loop-versioning-licm -simplifycfg -ipsccp -pgo-memop-opt -loop-reduce -loop-sink -slsr -rewrite-statepoints-for-gc -loop-instsimplify -coro-early -loop-versioning-licm -indvars -dce -strip-debug-declare -coro-early -float2int -load-store-vectorizer -ee-instrument -libcalls-shrinkwrap -reg2mem -div-rem-pairs input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2220489.0 1311952.0 0.68 1750784.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 24872.0 94028.0 23419.0 765128.0 13198.0 8092.0 444582.0 359791.0 9432.0 9432.0 359845.0 1158.0 5066.0 121.0 20.0,2220489.0 1311952.0 0.68 1750784.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 24872.0 94028.0 23419.0 765128.0 13198.0 8092.0 444582.0 359791.0 9432.0 9432.0 359845.0 1158.0 5066.0 121.0 20.0,-loop-load-elim,opt -globalsplit -newgvn -sccp -loop-fusion -rpo-functionattrs -dse -sink -loop-simplify -strip-nondebug -lower-expect -mergereturn -speculative-execution -coro-cleanup -inline -loop-idiom -cross-dso-cfi -dce -nary-reassociate -lowerswitch -loop-versioning -globalopt -lower-matrix-intrinsics -loop-versioning-licm -simplifycfg -ipsccp -pgo-memop-opt -loop-reduce -loop-sink -slsr -rewrite-statepoints-for-gc -loop-instsimplify -coro-early -loop-versioning-licm -indvars -dce -strip-debug-declare -coro-early -float2int -load-store-vectorizer -ee-instrument -libcalls-shrinkwrap -reg2mem -div-rem-pairs -loop-versioning-licm -loop-load-elim input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2220489.0 1311952.0 0.68 1750784.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 24872.0 94028.0 23419.0 765128.0 13198.0 8092.0 444582.0 359791.0 9432.0 9432.0 359845.0 1158.0 5066.0 121.0 20.0,2220489.0 1311952.0 0.68 1750784.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 24872.0 94028.0 23419.0 765128.0 13198.0 8092.0 444582.0 359791.0 9432.0 9432.0 359845.0 1158.0 5066.0 121.0 20.0,-inject-tli-mappings,opt -globalsplit -newgvn -sccp -loop-fusion -rpo-functionattrs -dse -sink -loop-simplify -strip-nondebug -lower-expect -mergereturn -speculative-execution -coro-cleanup -inline -loop-idiom -cross-dso-cfi -dce -nary-reassociate -lowerswitch -loop-versioning -globalopt -lower-matrix-intrinsics -loop-versioning-licm -simplifycfg -ipsccp -pgo-memop-opt -loop-reduce -loop-sink -slsr -rewrite-statepoints-for-gc -loop-instsimplify -coro-early -loop-versioning-licm -indvars -dce -strip-debug-declare -coro-early -float2int -load-store-vectorizer -ee-instrument -libcalls-shrinkwrap -reg2mem -div-rem-pairs -loop-versioning-licm -loop-load-elim -inject-tli-mappings input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2220489.0 1311952.0 0.68 1750784.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 24872.0 94028.0 23419.0 765128.0 13198.0 8092.0 444582.0 359791.0 9432.0 9432.0 359845.0 1158.0 5066.0 121.0 20.0,2220489.0 1311952.0 0.68 1750784.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 24872.0 94028.0 23419.0 765128.0 13198.0 8092.0 444582.0 359791.0 9432.0 9432.0 359845.0 1158.0 5066.0 121.0 20.0,-ee-instrument,opt -globalsplit -newgvn -sccp -loop-fusion -rpo-functionattrs -dse -sink -loop-simplify -strip-nondebug -lower-expect -mergereturn -speculative-execution -coro-cleanup -inline -loop-idiom -cross-dso-cfi -dce -nary-reassociate -lowerswitch -loop-versioning -globalopt -lower-matrix-intrinsics -loop-versioning-licm -simplifycfg -ipsccp -pgo-memop-opt -loop-reduce -loop-sink -slsr -rewrite-statepoints-for-gc -loop-instsimplify -coro-early -loop-versioning-licm -indvars -dce -strip-debug-declare -coro-early -float2int -load-store-vectorizer -ee-instrument -libcalls-shrinkwrap -reg2mem -div-rem-pairs -loop-versioning-licm -loop-load-elim -inject-tli-mappings -ee-instrument input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2220489.0 1311952.0 0.68 1750784.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 24872.0 94028.0 23419.0 765128.0 13198.0 8092.0 444582.0 359791.0 9432.0 9432.0 359845.0 1158.0 5066.0 121.0 20.0,2220489.0 1311952.0 0.68 1750784.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 24872.0 94028.0 23419.0 765128.0 13198.0 8092.0 444582.0 359791.0 9432.0 9432.0 359845.0 1158.0 5066.0 121.0 20.0,-called-value-propagation,opt -globalsplit -newgvn -sccp -loop-fusion -rpo-functionattrs -dse -sink -loop-simplify -strip-nondebug -lower-expect -mergereturn -speculative-execution -coro-cleanup -inline -loop-idiom -cross-dso-cfi -dce -nary-reassociate -lowerswitch -loop-versioning -globalopt -lower-matrix-intrinsics -loop-versioning-licm -simplifycfg -ipsccp -pgo-memop-opt -loop-reduce -loop-sink -slsr -rewrite-statepoints-for-gc -loop-instsimplify -coro-early -loop-versioning-licm -indvars -dce -strip-debug-declare -coro-early -float2int -load-store-vectorizer -ee-instrument -libcalls-shrinkwrap -reg2mem -div-rem-pairs -loop-versioning-licm -loop-load-elim -inject-tli-mappings -ee-instrument -called-value-propagation input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2220489.0 1311952.0 0.68 1750784.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 24872.0 94028.0 23419.0 765128.0 13198.0 8092.0 444582.0 359791.0 9432.0 9432.0 359845.0 1158.0 5066.0 121.0 20.0,2220489.0 1311952.0 0.68 1750784.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 24872.0 94028.0 23419.0 765128.0 13198.0 8092.0 444582.0 359791.0 9432.0 9432.0 359845.0 1158.0 5066.0 121.0 20.0,-coro-elide,opt -globalsplit -newgvn -sccp -loop-fusion -rpo-functionattrs -dse -sink -loop-simplify -strip-nondebug -lower-expect -mergereturn -speculative-execution -coro-cleanup -inline -loop-idiom -cross-dso-cfi -dce -nary-reassociate -lowerswitch -loop-versioning -globalopt -lower-matrix-intrinsics -loop-versioning-licm -simplifycfg -ipsccp -pgo-memop-opt -loop-reduce -loop-sink -slsr -rewrite-statepoints-for-gc -loop-instsimplify -coro-early -loop-versioning-licm -indvars -dce -strip-debug-declare -coro-early -float2int -load-store-vectorizer -ee-instrument -libcalls-shrinkwrap -reg2mem -div-rem-pairs -loop-versioning-licm -loop-load-elim -inject-tli-mappings -ee-instrument -called-value-propagation -coro-elide input.bc -o output.bc,0.0
