BenchmarkName, State, Action, PrevActions, Reward
benchmark://poj104-v0/1_17,2011876.0 1202943.0 0.6 1746791.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 25322.0 114040.0 16526.0 767578.0 5060.0 7389.0 446485.0 358427.0 9202.0 9202.0 358481.0 1170.0 5162.0 122.0 16.0,-div-rem-pairs,-loop-rotate -loop-guard-widening -loop-load-elim -sccp -ee-instrument -licm -newgvn -name-anon-globals -loop-sink -instsimplify -dse -guard-widening -loop-predication -lowerinvoke -cross-dso-cfi -globalsplit -inject-tli-mappings -pgo-memop-opt -coro-split -reassociate -attributor -globalopt,-0.28123764275857005
benchmark://poj104-v0/1_17,2235539.0 1309844.0 0.67 1751568.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 27034.0 93044.0 16039.0 770297.0 3642.0 7520.0 445858.0 360058.0 9294.0 9294.0 360112.0 1156.0 4966.0 128.0 29.0,-sccp,-loop-rotate -loop-guard-widening -loop-load-elim -sccp -ee-instrument -licm -newgvn -name-anon-globals -loop-sink -instsimplify -dse -guard-widening -loop-predication -lowerinvoke -cross-dso-cfi -globalsplit -inject-tli-mappings -pgo-memop-opt -coro-split -reassociate -attributor -globalopt -div-rem-pairs,-0.05427154078401924
benchmark://poj104-v0/1_17,1940335.0 1105281.0 0.58 1746462.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 61.0 61.0 27992.0 120018.0 17206.0 761830.0 4352.0 7122.0 430024.0 359575.0 9273.0 9273.0 359629.0 1140.0 5074.0 124.0 19.0,-instcombine,-loop-rotate -loop-guard-widening -loop-load-elim -sccp -ee-instrument -licm -newgvn -name-anon-globals -loop-sink -instsimplify -dse -guard-widening -loop-predication -lowerinvoke -cross-dso-cfi -globalsplit -inject-tli-mappings -pgo-memop-opt -coro-split -reassociate -attributor -globalopt -div-rem-pairs -sccp,-0.13590716987438256
benchmark://poj104-v0/1_17,2007515.0 1155632.0 0.61 1751397.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 28946.0 120517.0 23353.0 764749.0 12863.0 7421.0 448764.0 359346.0 9441.0 9441.0 359400.0 1215.0 5132.0 123.0 20.0,-name-anon-globals,-loop-rotate -loop-guard-widening -loop-load-elim -sccp -ee-instrument -licm -newgvn -name-anon-globals -loop-sink -instsimplify -dse -guard-widening -loop-predication -lowerinvoke -cross-dso-cfi -globalsplit -inject-tli-mappings -pgo-memop-opt -coro-split -reassociate -attributor -globalopt -div-rem-pairs -sccp -instcombine,-0.18969386772143512
benchmark://poj104-v0/1_17,1890175.0 1087352.0 0.57 1763276.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 25065.0 98142.0 17586.0 769025.0 4718.0 7453.0 447491.0 359711.0 9401.0 9401.0 359765.0 1148.0 4879.0 122.0 30.0,-loop-versioning,-loop-rotate -loop-guard-widening -loop-load-elim -sccp -ee-instrument -licm -newgvn -name-anon-globals -loop-sink -instsimplify -dse -guard-widening -loop-predication -lowerinvoke -cross-dso-cfi -globalsplit -inject-tli-mappings -pgo-memop-opt -coro-split -reassociate -attributor -globalopt -div-rem-pairs -sccp -instcombine -name-anon-globals,-0.056430715092772116
benchmark://poj104-v0/1_17,2020096.0 1253853.0 0.61 1758340.0 0.0 0.0 0.0 0.58 0.0 0.0 0.0 61.0 61.0 27122.0 118190.0 17361.0 768996.0 4895.0 7425.0 439401.0 358442.0 7633.0 7633.0 358496.0 1213.0 5026.0 124.0 53.0,-redundant-dbg-inst-elim,-loop-rotate -loop-guard-widening -loop-load-elim -sccp -ee-instrument -licm -newgvn -name-anon-globals -loop-sink -instsimplify -dse -guard-widening -loop-predication -lowerinvoke -cross-dso-cfi -globalsplit -inject-tli-mappings -pgo-memop-opt -coro-split -reassociate -attributor -globalopt -div-rem-pairs -sccp -instcombine -name-anon-globals -loop-versioning,-0.09539058595743707
benchmark://poj104-v0/1_17,1820908.0 1069411.0 0.55 1746710.0 0.0 0.0 0.0 0.55 0.0 0.0 0.0 61.0 61.0 27158.0 97712.0 16891.0 764348.0 5518.0 7688.0 448290.0 359231.0 9420.0 9420.0 359285.0 1015.0 4953.0 124.0 17.0,-forceattrs,-partially-inline-libcalls,-0.01818506949858938
benchmark://poj104-v0/1_17,1857866.0 1476345.0 0.78 1769591.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 26340.0 116332.0 23455.0 766590.0 13001.0 7786.0 447286.0 358856.0 9336.0 9336.0 358910.0 1040.0 4861.0 122.0 25.0,-lowerswitch,-partially-inline-libcalls -forceattrs,0.03031359385702402
benchmark://poj104-v0/1_17,1794938.0 1152252.0 0.54 1749048.0 0.0 0.0 0.0 0.55 0.0 0.0 0.0 61.0 61.0 25822.0 95813.0 23079.0 771700.0 13024.0 7769.0 458431.0 358900.0 9324.0 9324.0 358954.0 954.0 4792.0 124.0 26.0,-reassociate,-partially-inline-libcalls -forceattrs -lowerswitch,0.03545846396861241
benchmark://poj104-v0/1_17,1985571.0 1130612.0 0.6 1754101.0 0.0 0.0 0.0 0.64 0.0 0.0 0.0 61.0 61.0 28683.0 120544.0 17129.0 767590.0 5468.0 7531.0 451740.0 363179.0 9372.0 9372.0 363233.0 1089.0 4866.0 124.0 24.0,-lower-constant-intrinsics,-partially-inline-libcalls -forceattrs -lowerswitch -reassociate,-0.06620474422273184
benchmark://poj104-v0/1_17,1869871.0 1308213.0 0.64 1753732.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 28307.0 119220.0 18071.0 763331.0 4780.0 7277.0 433425.0 359750.0 9181.0 9181.0 359804.0 1090.0 4811.0 125.0 15.0,-speculative-execution,-partially-inline-libcalls -forceattrs -lowerswitch -reassociate -lower-constant-intrinsics,-0.04130265748214836
benchmark://poj104-v0/1_17,1863327.0 1153232.0 0.56 1748276.0 0.0 0.0 0.0 0.54 0.0 0.0 0.0 61.0 61.0 25893.0 117441.0 17066.0 771585.0 5390.0 7886.0 452582.0 359203.0 9038.0 9038.0 359257.0 1051.0 5047.0 123.0 18.0,-gvn,-partially-inline-libcalls -forceattrs -lowerswitch -reassociate -lower-constant-intrinsics -speculative-execution,0.004458319739813375
benchmark://poj104-v0/1_17,1900091.0 1296653.0 0.59 1748699.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 28594.0 121533.0 18929.0 765293.0 7360.0 7530.0 449290.0 363928.0 9079.0 9079.0 363982.0 858.0 4819.0 124.0 21.0,-always-inline,-gvn -early-cse -loop-data-prefetch -mldst-motion -loop-unroll-and-jam -elim-avail-extern -simplifycfg -attributor -cross-dso-cfi -aggressive-instcombine -post-inline-ee-instrument -loop-unswitch -nary-reassociate,-0.07151938919369714
benchmark://poj104-v0/1_17,1954113.0 1202203.0 0.59 1748730.0 0.0 0.0 0.0 0.57 0.0 0.0 0.0 61.0 61.0 23695.0 104056.0 18281.0 767255.0 5452.0 7162.0 446054.0 358981.0 9416.0 9416.0 359035.0 1036.0 5098.0 125.0 20.0,-instsimplify,-gvn -early-cse -loop-data-prefetch -mldst-motion -loop-unroll-and-jam -elim-avail-extern -simplifycfg -attributor -cross-dso-cfi -aggressive-instcombine -post-inline-ee-instrument -loop-unswitch -nary-reassociate -always-inline,0.09033353042828503
benchmark://poj104-v0/1_17,1771199.0 1418795.0 0.67 1753694.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 26719.0 102015.0 23934.0 763656.0 12831.0 7489.0 445271.0 358921.0 9374.0 9374.0 358975.0 1029.0 5041.0 124.0 20.0,-loop-deletion,-gvn -early-cse -loop-data-prefetch -mldst-motion -loop-unroll-and-jam -elim-avail-extern -simplifycfg -attributor -cross-dso-cfi -aggressive-instcombine -post-inline-ee-instrument -loop-unswitch -nary-reassociate -always-inline -instsimplify,-0.029232676178671275
benchmark://poj104-v0/1_17,1888488.0 1197182.0 0.6 1752784.0 0.0 0.0 0.0 0.51 0.0 0.0 0.0 61.0 61.0 27388.0 101666.0 17637.0 769314.0 6173.0 7462.0 445510.0 358852.0 9330.0 9330.0 358906.0 994.0 4999.0 122.0 20.0,-mldst-motion,-gvn -early-cse -loop-data-prefetch -mldst-motion -loop-unroll-and-jam -elim-avail-extern -simplifycfg -attributor -cross-dso-cfi -aggressive-instcombine -post-inline-ee-instrument -loop-unswitch -nary-reassociate -always-inline -instsimplify -loop-deletion,-0.04376359462872793
benchmark://poj104-v0/1_17,1935151.0 1343254.0 0.58 1747850.0 0.0 0.0 0.0 0.57 0.0 0.0 0.0 61.0 61.0 28461.0 121416.0 19748.0 764350.0 7312.0 8003.0 443395.0 359735.0 9506.0 9506.0 359789.0 1065.0 5009.0 126.0 21.0,-coro-split,-gvn -early-cse -loop-data-prefetch -mldst-motion -loop-unroll-and-jam -elim-avail-extern -simplifycfg -attributor -cross-dso-cfi -aggressive-instcombine -post-inline-ee-instrument -loop-unswitch -nary-reassociate -always-inline -instsimplify -loop-deletion -mldst-motion,-0.005164029656847222
benchmark://poj104-v0/1_17,1864701.0 1369374.0 0.58 1750627.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 61.0 61.0 27093.0 117640.0 17061.0 764004.0 6026.0 7415.0 447432.0 359400.0 9363.0 9363.0 359454.0 1030.0 5025.0 123.0 24.0,-lower-constant-intrinsics,-gvn -early-cse -loop-data-prefetch -mldst-motion -loop-unroll-and-jam -elim-avail-extern -simplifycfg -attributor -cross-dso-cfi -aggressive-instcombine -post-inline-ee-instrument -loop-unswitch -nary-reassociate -always-inline -instsimplify -loop-deletion -mldst-motion -coro-split,-0.024023940916220097
benchmark://poj104-v0/1_17,1982640.0 1178142.0 0.6 1763377.0 0.0 0.0 0.0 0.64 0.0 0.0 0.0 61.0 61.0 27289.0 117960.0 16875.0 776390.0 3823.0 7840.0 456883.0 360214.0 9413.0 9413.0 360268.0 1030.0 4900.0 122.0 29.0,-constprop,-die -aggressive-instcombine -infer-address-spaces -loop-load-elim -lower-expect -mergefunc -argpromotion -loop-deletion -loop-rotate -inject-tli-mappings -consthoist -dse -called-value-propagation -rewrite-statepoints-for-gc -memcpyopt -cross-dso-cfi,-0.07434222886183253
benchmark://poj104-v0/1_17,1809633.0 1181683.0 0.54 1750243.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 61.0 61.0 26529.0 106668.0 23134.0 765443.0 12963.0 7475.0 449369.0 362179.0 9423.0 9423.0 362233.0 1059.0 5159.0 124.0 19.0,-separate-const-offset-from-gep,-die -aggressive-instcombine -infer-address-spaces -loop-load-elim -lower-expect -mergefunc -argpromotion -loop-deletion -loop-rotate -inject-tli-mappings -consthoist -dse -called-value-propagation -rewrite-statepoints-for-gc -memcpyopt -cross-dso-cfi -constprop,0.023371451958238577
benchmark://poj104-v0/1_17,1882269.0 1138531.0 0.56 1750382.0 0.0 0.0 0.0 0.61 0.0 0.0 0.0 61.0 61.0 28320.0 119548.0 17384.0 763222.0 5537.0 7633.0 446079.0 358663.0 9339.0 9339.0 358717.0 1027.0 5026.0 124.0 18.0,-adce,-die -aggressive-instcombine -infer-address-spaces -loop-load-elim -lower-expect -mergefunc -argpromotion -loop-deletion -loop-rotate -inject-tli-mappings -consthoist -dse -called-value-propagation -rewrite-statepoints-for-gc -memcpyopt -cross-dso-cfi -constprop -separate-const-offset-from-gep,0.021775887605849836
benchmark://poj104-v0/1_17,1920622.0 1265373.0 0.58 1749446.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 26945.0 116701.0 22862.0 762651.0 12739.0 7883.0 453893.0 358909.0 9388.0 9388.0 358963.0 1019.0 5170.0 126.0 21.0,-cross-dso-cfi,-die -aggressive-instcombine -infer-address-spaces -loop-load-elim -lower-expect -mergefunc -argpromotion -loop-deletion -loop-rotate -inject-tli-mappings -consthoist -dse -called-value-propagation -rewrite-statepoints-for-gc -memcpyopt -cross-dso-cfi -constprop -separate-const-offset-from-gep -adce,-0.04938745337178725
benchmark://poj104-v0/1_17,1805472.0 1281783.0 0.55 1749852.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 27354.0 101792.0 23322.0 767049.0 13034.0 7671.0 454802.0 361256.0 9116.0 9116.0 361310.0 1058.0 5133.0 124.0 26.0,-barrier,-die -aggressive-instcombine -infer-address-spaces -loop-load-elim -lower-expect -mergefunc -argpromotion -loop-deletion -loop-rotate -inject-tli-mappings -consthoist -dse -called-value-propagation -rewrite-statepoints-for-gc -memcpyopt -cross-dso-cfi -constprop -separate-const-offset-from-gep -adce -cross-dso-cfi,-0.04968549074248028
benchmark://poj104-v0/1_17,1912056.0 1110242.0 0.57 1753131.0 0.0 0.0 0.0 0.54 0.0 0.0 0.0 61.0 61.0 27646.0 119366.0 23634.0 764840.0 13235.0 7470.0 450517.0 359060.0 9461.0 9461.0 359114.0 1027.0 4949.0 125.0 21.0,-loop-guard-widening,-die -aggressive-instcombine -infer-address-spaces -loop-load-elim -lower-expect -mergefunc -argpromotion -loop-deletion -loop-rotate -inject-tli-mappings -consthoist -dse -called-value-propagation -rewrite-statepoints-for-gc -memcpyopt -cross-dso-cfi -constprop -separate-const-offset-from-gep -adce -cross-dso-cfi -barrier,-0.21280081151318364
benchmark://poj104-v0/1_17,1783568.0 1117351.0 0.53 1753948.0 0.0 0.0 0.0 0.54 0.0 0.0 0.0 61.0 61.0 28295.0 121820.0 18488.0 767408.0 7184.0 7339.0 446009.0 363675.0 9430.0 9430.0 363729.0 976.0 4908.0 124.0 18.0,-instcombine,-dse -name-anon-globals -bdce -attributor -simplifycfg -instcombine -strip-nondebug -mergefunc -speculative-execution -loop-simplify,0.03265957373205056
benchmark://poj104-v0/1_17,1889158.0 1151182.0 0.57 1751006.0 0.0 0.0 0.0 0.68 0.0 0.0 0.0 61.0 61.0 26691.0 98989.0 23215.0 764899.0 12832.0 7791.0 448555.0 358727.0 8772.0 8772.0 358781.0 1211.0 5112.0 124.0 24.0,-add-discriminators,-dse -name-anon-globals -bdce -attributor -simplifycfg -instcombine -strip-nondebug -mergefunc -speculative-execution -loop-simplify -instcombine,-0.08340150051171952
benchmark://poj104-v0/1_17,1918142.0 1114731.0 0.57 1749535.0 0.0 0.0 0.0 0.54 0.0 0.0 0.0 61.0 61.0 28357.0 121564.0 23509.0 765427.0 12966.0 8012.0 448331.0 359299.0 8806.0 8806.0 359353.0 1179.0 5067.0 124.0 18.0,-mergereturn,-dse -name-anon-globals -bdce -attributor -simplifycfg -instcombine -strip-nondebug -mergefunc -speculative-execution -loop-simplify -instcombine -add-discriminators,-0.0751240447503112
benchmark://poj104-v0/1_17,2027387.0 1178342.0 0.61 1754999.0 0.0 0.0 0.0 0.58 0.0 0.0 0.0 61.0 61.0 26311.0 101483.0 23881.0 761067.0 13537.0 7569.0 436925.0 358746.0 9338.0 9338.0 358800.0 1195.0 5059.0 127.0 20.0,-loop-idiom,-dse -name-anon-globals -bdce -attributor -simplifycfg -instcombine -strip-nondebug -mergefunc -speculative-execution -loop-simplify -instcombine -add-discriminators -mergereturn,-0.21136810329549502
benchmark://poj104-v0/1_17,2089589.0 1214843.0 0.63 1758749.0 0.0 0.0 0.0 0.55 0.0 0.0 0.0 61.0 61.0 28053.0 120412.0 17873.0 766058.0 6051.0 7527.0 446449.0 360899.0 9398.0 9398.0 360953.0 1128.0 5053.0 123.0 20.0,-simple-loop-unswitch,-dse -name-anon-globals -bdce -attributor -simplifycfg -instcombine -strip-nondebug -mergefunc -speculative-execution -loop-simplify -instcombine -add-discriminators -mergereturn -loop-idiom,0.0005428537823337284
benchmark://poj104-v0/1_17,1891605.0 1256073.0 0.57 1749096.0 0.0 0.0 0.0 0.58 0.0 0.0 0.0 61.0 61.0 26719.0 117491.0 23735.0 760871.0 12937.0 8059.0 475497.0 359558.0 9408.0 9408.0 359612.0 988.0 4885.0 120.0 31.0,-lowerinvoke,-dse -name-anon-globals -bdce -attributor -simplifycfg -instcombine -strip-nondebug -mergefunc -speculative-execution -loop-simplify -instcombine -add-discriminators -mergereturn -loop-idiom -simple-loop-unswitch,-0.008491404016798664
benchmark://poj104-v0/1_17,1771562.0 1233822.0 0.55 1746135.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 26713.0 117899.0 17202.0 761130.0 5894.0 7132.0 446219.0 359153.0 9388.0 9388.0 359207.0 1014.0 4950.0 122.0 24.0,-constprop,-argpromotion -strip-debug-declare -mldst-motion -adce -die -gvn-hoist -aggressive-instcombine -scalarizer -partial-inliner -float2int -loop-data-prefetch -dce -separate-const-offset-from-gep -loop-guard-widening -prune-eh -early-cse-memssa -lower-matrix-intrinsics -gvn,-0.06137973207504794
benchmark://poj104-v0/1_17,1786236.0 1044061.0 0.53 1749990.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 27775.0 101649.0 23248.0 764090.0 13119.0 7505.0 448460.0 361037.0 9490.0 9490.0 361091.0 1027.0 5065.0 125.0 25.0,-loop-reroll,-argpromotion -strip-debug-declare -mldst-motion -adce -die -gvn-hoist -aggressive-instcombine -scalarizer -partial-inliner -float2int -loop-data-prefetch -dce -separate-const-offset-from-gep -loop-guard-widening -prune-eh -early-cse-memssa -lower-matrix-intrinsics -gvn -constprop,0.07651098294321483
benchmark://poj104-v0/1_17,1903143.0 1153432.0 0.57 1751692.0 0.0 0.0 0.0 0.54 0.0 0.0 0.0 61.0 61.0 28523.0 99513.0 17942.0 769816.0 5929.0 7807.0 449612.0 359436.0 9393.0 9393.0 359490.0 1060.0 4911.0 121.0 27.0,-inject-tli-mappings,-argpromotion -strip-debug-declare -mldst-motion -adce -die -gvn-hoist -aggressive-instcombine -scalarizer -partial-inliner -float2int -loop-data-prefetch -dce -separate-const-offset-from-gep -loop-guard-widening -prune-eh -early-cse-memssa -lower-matrix-intrinsics -gvn -constprop -loop-reroll,-0.03228489818032219
benchmark://poj104-v0/1_17,2507631.0 1375724.0 0.75 1753682.0 0.0 0.0 0.0 0.65 0.0 0.0 0.0 61.0 61.0 28879.0 120391.0 24185.0 764817.0 13354.0 7617.0 455083.0 359498.0 9465.0 9465.0 359552.0 1193.0 5110.0 124.0 23.0,-post-inline-ee-instrument,-argpromotion -strip-debug-declare -mldst-motion -adce -die -gvn-hoist -aggressive-instcombine -scalarizer -partial-inliner -float2int -loop-data-prefetch -dce -separate-const-offset-from-gep -loop-guard-widening -prune-eh -early-cse-memssa -lower-matrix-intrinsics -gvn -constprop -loop-reroll -inject-tli-mappings,0.03439617362592797
benchmark://poj104-v0/1_17,1907352.0 1084011.0 0.57 1750775.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 26574.0 119216.0 18310.0 767515.0 6173.0 7608.0 448500.0 359598.0 9347.0 9347.0 359652.0 1191.0 5170.0 123.0 16.0,-deadargelim,-argpromotion -strip-debug-declare -mldst-motion -adce -die -gvn-hoist -aggressive-instcombine -scalarizer -partial-inliner -float2int -loop-data-prefetch -dce -separate-const-offset-from-gep -loop-guard-widening -prune-eh -early-cse-memssa -lower-matrix-intrinsics -gvn -constprop -loop-reroll -inject-tli-mappings -post-inline-ee-instrument,-0.13684758422083718
benchmark://poj104-v0/1_17,1955358.0 1083032.0 0.59 1751366.0 0.0 0.0 0.0 0.57 0.0 0.0 0.0 61.0 61.0 27264.0 119359.0 18182.0 776170.0 6416.0 8033.0 456998.0 359277.0 9386.0 9386.0 359331.0 1058.0 5073.0 127.0 21.0,-gvn-hoist,-argpromotion -strip-debug-declare -mldst-motion -adce -die -gvn-hoist -aggressive-instcombine -scalarizer -partial-inliner -float2int -loop-data-prefetch -dce -separate-const-offset-from-gep -loop-guard-widening -prune-eh -early-cse-memssa -lower-matrix-intrinsics -gvn -constprop -loop-reroll -inject-tli-mappings -post-inline-ee-instrument -deadargelim,0.04454008842130137
benchmark://poj104-v0/1_17,1793566.0 1300323.0 0.58 1750246.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 26249.0 115653.0 23724.0 768114.0 13196.0 7583.0 450821.0 358763.0 9264.0 9264.0 358817.0 1178.0 5074.0 124.0 21.0,-attributor,-loop-reduce -gvn-hoist -ee-instrument -ipsccp -infer-address-spaces -insert-gcov-profiling -slp-vectorizer -argpromotion -coro-split -sancov -rewrite-statepoints-for-gc -loop-simplifycfg -add-discriminators -tailcallelim -consthoist -licm -redundant-dbg-inst-elim,-0.15020391610460898
benchmark://poj104-v0/1_17,1882648.0 1257993.0 0.56 1753248.0 0.0 0.0 0.0 0.57 0.0 0.0 0.0 61.0 61.0 29811.0 106967.0 22313.0 760986.0 10997.0 7653.0 443774.0 360046.0 9517.0 9517.0 360100.0 1013.0 4936.0 123.0 22.0,-sccp,-loop-reduce -gvn-hoist -ee-instrument -ipsccp -infer-address-spaces -insert-gcov-profiling -slp-vectorizer -argpromotion -coro-split -sancov -rewrite-statepoints-for-gc -loop-simplifycfg -add-discriminators -tailcallelim -consthoist -licm -redundant-dbg-inst-elim -attributor,0.08166543282743263
benchmark://poj104-v0/1_17,1857774.0 1102272.0 0.56 1747555.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 26280.0 118026.0 24480.0 771638.0 13791.0 7238.0 454025.0 359298.0 9397.0 9397.0 359352.0 1003.0 5125.0 127.0 27.0,-partially-inline-libcalls,-loop-reduce -gvn-hoist -ee-instrument -ipsccp -infer-address-spaces -insert-gcov-profiling -slp-vectorizer -argpromotion -coro-split -sancov -rewrite-statepoints-for-gc -loop-simplifycfg -add-discriminators -tailcallelim -consthoist -licm -redundant-dbg-inst-elim -attributor -sccp,-0.0014060977381624613
benchmark://poj104-v0/1_17,1839133.0 1415545.0 0.66 1750007.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 61.0 61.0 27005.0 117627.0 23461.0 765747.0 13376.0 7528.0 449313.0 359539.0 9428.0 9428.0 359593.0 960.0 4939.0 122.0 17.0,-loop-versioning-licm,-loop-reduce -gvn-hoist -ee-instrument -ipsccp -infer-address-spaces -insert-gcov-profiling -slp-vectorizer -argpromotion -coro-split -sancov -rewrite-statepoints-for-gc -loop-simplifycfg -add-discriminators -tailcallelim -consthoist -licm -redundant-dbg-inst-elim -attributor -sccp -partially-inline-libcalls,-0.275425914030056
