BenchmarkName, State, Action, PrevActions, Reward
benchmark://poj104-v0/28_982,1814735.0 1042721.0 0.55 1612045.0 0.0 0.0 0.0 0.55 0.0 0.0 0.0 62.0 62.0 25772.0 93496.0 17041.0 696506.0 5225.0 7494.0 435375.0 328101.0 8947.0 8947.0 328155.0 1213.0 5179.0 118.0 25.0,-simple-loop-unswitch,-inferattrs -newgvn -gvn -sancov -lower-matrix-intrinsics -coro-elide -mldst-motion -barrier -guard-widening -reassociate -constmerge -lower-guard-intrinsic -strip-debug-declare -loop-unroll -globaldce -name-anon-globals -lower-widenable-condition -mem2reg -early-cse -lower-expect -speculative-execution -callsite-splitting -mergeicmps -coro-early -tailcallelim -licm -tailcallelim -licm -elim-avail-extern -lower-matrix-intrinsics -instcombine -scalarizer -strip -loop-versioning-licm -inferattrs,-0.01760884290728013
benchmark://poj104-v0/28_982,1906442.0 1126012.0 0.57 1610821.0 0.0 0.0 0.0 0.59 0.0 0.0 0.0 62.0 62.0 26689.0 118570.0 24402.0 694869.0 13159.0 7838.0 433996.0 328070.0 8914.0 8914.0 328124.0 1150.0 4994.0 117.0 15.0,-separate-const-offset-from-gep,-inferattrs -newgvn -gvn -sancov -lower-matrix-intrinsics -coro-elide -mldst-motion -barrier -guard-widening -reassociate -constmerge -lower-guard-intrinsic -strip-debug-declare -loop-unroll -globaldce -name-anon-globals -lower-widenable-condition -mem2reg -early-cse -lower-expect -speculative-execution -callsite-splitting -mergeicmps -coro-early -tailcallelim -licm -tailcallelim -licm -elim-avail-extern -lower-matrix-intrinsics -instcombine -scalarizer -strip -loop-versioning-licm -inferattrs -simple-loop-unswitch,-0.12650193662284864
benchmark://poj104-v0/28_982,1876522.0 1152882.0 0.56 1616871.0 0.0 0.0 0.0 0.57 0.0 0.0 0.0 62.0 62.0 27067.0 116146.0 17590.0 695892.0 5309.0 7385.0 430743.0 328515.0 8884.0 8884.0 328569.0 1084.0 4901.0 116.0 18.0,-rewrite-statepoints-for-gc,-inferattrs -newgvn -gvn -sancov -lower-matrix-intrinsics -coro-elide -mldst-motion -barrier -guard-widening -reassociate -constmerge -lower-guard-intrinsic -strip-debug-declare -loop-unroll -globaldce -name-anon-globals -lower-widenable-condition -mem2reg -early-cse -lower-expect -speculative-execution -callsite-splitting -mergeicmps -coro-early -tailcallelim -licm -tailcallelim -licm -elim-avail-extern -lower-matrix-intrinsics -instcombine -scalarizer -strip -loop-versioning-licm -inferattrs -simple-loop-unswitch -separate-const-offset-from-gep,-0.012454265818334281
benchmark://poj104-v0/28_982,1870016.0 1105112.0 0.56 1604063.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 62.0 62.0 27407.0 94985.0 17309.0 694186.0 4988.0 7519.0 424768.0 329377.0 8980.0 8980.0 329431.0 1171.0 5088.0 118.0 21.0,-functionattrs,-inferattrs -newgvn -gvn -sancov -lower-matrix-intrinsics -coro-elide -mldst-motion -barrier -guard-widening -reassociate -constmerge -lower-guard-intrinsic -strip-debug-declare -loop-unroll -globaldce -name-anon-globals -lower-widenable-condition -mem2reg -early-cse -lower-expect -speculative-execution -callsite-splitting -mergeicmps -coro-early -tailcallelim -licm -tailcallelim -licm -elim-avail-extern -lower-matrix-intrinsics -instcombine -scalarizer -strip -loop-versioning-licm -inferattrs -simple-loop-unswitch -separate-const-offset-from-gep -rewrite-statepoints-for-gc,-0.12774197174761787
benchmark://poj104-v0/28_982,2228683.0 1431915.0 0.68 1613845.0 0.0 0.0 0.0 0.58 0.0 0.0 0.0 62.0 62.0 23132.0 110032.0 23526.0 693171.0 12962.0 7609.0 431689.0 328151.0 8461.0 8461.0 328205.0 1141.0 4894.0 118.0 16.0,-lower-widenable-condition,-inferattrs -newgvn -gvn -sancov -lower-matrix-intrinsics -coro-elide -mldst-motion -barrier -guard-widening -reassociate -constmerge -lower-guard-intrinsic -strip-debug-declare -loop-unroll -globaldce -name-anon-globals -lower-widenable-condition -mem2reg -early-cse -lower-expect -speculative-execution -callsite-splitting -mergeicmps -coro-early -tailcallelim -licm -tailcallelim -licm -elim-avail-extern -lower-matrix-intrinsics -instcombine -scalarizer -strip -loop-versioning-licm -inferattrs -simple-loop-unswitch -separate-const-offset-from-gep -rewrite-statepoints-for-gc -functionattrs,-0.10602587096407856
benchmark://poj104-v0/28_982,1916036.0 1141221.0 0.59 1614409.0 0.0 0.0 0.0 0.56 0.0 0.0 0.0 62.0 62.0 27544.0 121929.0 17203.0 700258.0 5387.0 7346.0 434987.0 328353.0 8888.0 8888.0 328407.0 1186.0 5021.0 117.0 18.0,-partially-inline-libcalls,-inferattrs -newgvn -gvn -sancov -lower-matrix-intrinsics -coro-elide -mldst-motion -barrier -guard-widening -reassociate -constmerge -lower-guard-intrinsic -strip-debug-declare -loop-unroll -globaldce -name-anon-globals -lower-widenable-condition -mem2reg -early-cse -lower-expect -speculative-execution -callsite-splitting -mergeicmps -coro-early -tailcallelim -licm -tailcallelim -licm -elim-avail-extern -lower-matrix-intrinsics -instcombine -scalarizer -strip -loop-versioning-licm -inferattrs -simple-loop-unswitch -separate-const-offset-from-gep -rewrite-statepoints-for-gc -functionattrs -lower-widenable-condition,-0.14328600131115649
benchmark://poj104-v0/28_982,1900888.0 1128312.0 0.57 1609270.0 0.0 0.0 0.0 0.55 0.0 0.0 0.0 62.0 62.0 26609.0 99803.0 24562.0 694071.0 13846.0 7449.0 429348.0 329639.0 7666.0 7666.0 329693.0 1166.0 5143.0 120.0 15.0,-mldst-motion,-inferattrs -newgvn -gvn -sancov -lower-matrix-intrinsics -coro-elide -mldst-motion -barrier -guard-widening -reassociate -constmerge -lower-guard-intrinsic -strip-debug-declare -loop-unroll -globaldce -name-anon-globals -lower-widenable-condition -mem2reg -early-cse -lower-expect -speculative-execution -callsite-splitting -mergeicmps -coro-early -tailcallelim -licm -tailcallelim -licm -elim-avail-extern -lower-matrix-intrinsics -instcombine -scalarizer -strip -loop-versioning-licm -inferattrs -simple-loop-unswitch -separate-const-offset-from-gep -rewrite-statepoints-for-gc -functionattrs -lower-widenable-condition -partially-inline-libcalls,-0.10960889567473225
benchmark://poj104-v0/28_982,4676325.0 1945000.0 1.42 1644608.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 62.0 62.0 25248.0 97032.0 18846.0 700283.0 4941.0 7281.0 432334.0 327909.0 8853.0 8853.0 327963.0 1233.0 5115.0 116.0 26.0,-loop-unroll,-inferattrs -newgvn -gvn -sancov -lower-matrix-intrinsics -coro-elide -mldst-motion -barrier -guard-widening -reassociate -constmerge -lower-guard-intrinsic -strip-debug-declare -loop-unroll -globaldce -name-anon-globals -lower-widenable-condition -mem2reg -early-cse -lower-expect -speculative-execution -callsite-splitting -mergeicmps -coro-early -tailcallelim -licm -tailcallelim -licm -elim-avail-extern -lower-matrix-intrinsics -instcombine -scalarizer -strip -loop-versioning-licm -inferattrs -simple-loop-unswitch -separate-const-offset-from-gep -rewrite-statepoints-for-gc -functionattrs -lower-widenable-condition -partially-inline-libcalls -mldst-motion,-0.04087928929124708
benchmark://poj104-v0/28_982,1888421.0 1216282.0 0.57 1614322.0 0.0 0.0 0.0 0.57 0.0 0.0 0.0 62.0 62.0 26869.0 119975.0 24071.0 689767.0 13083.0 7731.0 425256.0 329073.0 8994.0 8994.0 329127.0 1169.0 5030.0 116.0 18.0,-pgo-memop-opt,-inferattrs -newgvn -gvn -sancov -lower-matrix-intrinsics -coro-elide -mldst-motion -barrier -guard-widening -reassociate -constmerge -lower-guard-intrinsic -strip-debug-declare -loop-unroll -globaldce -name-anon-globals -lower-widenable-condition -mem2reg -early-cse -lower-expect -speculative-execution -callsite-splitting -mergeicmps -coro-early -tailcallelim -licm -tailcallelim -licm -elim-avail-extern -lower-matrix-intrinsics -instcombine -scalarizer -strip -loop-versioning-licm -inferattrs -simple-loop-unswitch -separate-const-offset-from-gep -rewrite-statepoints-for-gc -functionattrs -lower-widenable-condition -partially-inline-libcalls -mldst-motion -loop-unroll,-0.17673425680198268
benchmark://poj104-v0/28_982,1852775.0 1380524.0 0.64 1630028.0 0.0 0.0 0.0 0.54 0.0 0.0 0.0 62.0 62.0 26871.0 97017.0 18570.0 696007.0 6734.0 7786.0 432309.0 329019.0 8413.0 8413.0 329073.0 990.0 4925.0 118.0 15.0,-infer-address-spaces,-inferattrs -newgvn -gvn -sancov -lower-matrix-intrinsics -coro-elide -mldst-motion -barrier -guard-widening -reassociate -constmerge -lower-guard-intrinsic -strip-debug-declare -loop-unroll -globaldce -name-anon-globals -lower-widenable-condition -mem2reg -early-cse -lower-expect -speculative-execution -callsite-splitting -mergeicmps -coro-early -tailcallelim -licm -tailcallelim -licm -elim-avail-extern -lower-matrix-intrinsics -instcombine -scalarizer -strip -loop-versioning-licm -inferattrs -simple-loop-unswitch -separate-const-offset-from-gep -rewrite-statepoints-for-gc -functionattrs -lower-widenable-condition -partially-inline-libcalls -mldst-motion -loop-unroll -pgo-memop-opt,-0.010889596151187926
benchmark://poj104-v0/28_982,1593020.0 959620.0 0.48 1606286.0 0.0 0.0 0.0 0.55 0.0 0.0 0.0 62.0 62.0 29187.0 116931.0 21054.0 692071.0 6700.0 7554.0 430481.0 333769.0 9005.0 9005.0 333877.0 1065.0 5329.0 117.0 16.0,-load-store-vectorizer,-mergereturn -lcssa -bdce -loop-interchange -always-inline -loop-reroll -licm -sancov -loop-predication -inject-tli-mappings -memcpyopt -loop-versioning -loop-unroll-and-jam -globalopt -newgvn -ee-instrument -strip-debug-declare -die -loop-reduce -loop-simplifycfg -ipconstprop -loop-instsimplify -sink -mem2reg -tailcallelim -loop-guard-widening,-0.09686555598827415
benchmark://poj104-v0/28_982,2336597.0 1263533.0 0.71 1606570.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 62.0 62.0 26110.0 98194.0 17589.0 697753.0 5189.0 7565.0 433807.0 330137.0 8244.0 8244.0 330191.0 986.0 5070.0 117.0 19.0,-hotcoldsplit,-mergereturn -lcssa -bdce -loop-interchange -always-inline -loop-reroll -licm -sancov -loop-predication -inject-tli-mappings -memcpyopt -loop-versioning -loop-unroll-and-jam -globalopt -newgvn -ee-instrument -strip-debug-declare -die -loop-reduce -loop-simplifycfg -ipconstprop -loop-instsimplify -sink -mem2reg -tailcallelim -loop-guard-widening -load-store-vectorizer,-0.05225526369673857
benchmark://poj104-v0/28_982,1975835.0 1337353.0 0.62 1632954.0 0.0 0.0 0.0 0.51 0.0 0.0 0.0 62.0 62.0 27991.0 120293.0 18881.0 695372.0 7103.0 7744.0 438627.0 327778.0 8760.0 8760.0 327832.0 990.0 4913.0 118.0 13.0,-lower-expect,-mergereturn -lcssa -bdce -loop-interchange -always-inline -loop-reroll -licm -sancov -loop-predication -inject-tli-mappings -memcpyopt -loop-versioning -loop-unroll-and-jam -globalopt -newgvn -ee-instrument -strip-debug-declare -die -loop-reduce -loop-simplifycfg -ipconstprop -loop-instsimplify -sink -mem2reg -tailcallelim -loop-guard-widening -load-store-vectorizer -hotcoldsplit,-0.005609409583831135
benchmark://poj104-v0/28_982,1929843.0 1248452.0 0.59 1607070.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 62.0 62.0 27498.0 100543.0 18118.0 694661.0 6741.0 7515.0 428024.0 328087.0 8794.0 8794.0 328141.0 1168.0 5062.0 117.0 19.0,-insert-gcov-profiling,-mergereturn -lcssa -bdce -loop-interchange -always-inline -loop-reroll -licm -sancov -loop-predication -inject-tli-mappings -memcpyopt -loop-versioning -loop-unroll-and-jam -globalopt -newgvn -ee-instrument -strip-debug-declare -die -loop-reduce -loop-simplifycfg -ipconstprop -loop-instsimplify -sink -mem2reg -tailcallelim -loop-guard-widening -load-store-vectorizer -hotcoldsplit -lower-expect,-0.14414404596733352
benchmark://poj104-v0/28_982,1839943.0 1095311.0 0.55 1611133.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 62.0 62.0 28326.0 116989.0 17252.0 695598.0 5117.0 7138.0 428668.0 328823.0 8895.0 8895.0 328877.0 1201.0 4993.0 115.0 23.0,-reassociate,-mergereturn -lcssa -bdce -loop-interchange -always-inline -loop-reroll -licm -sancov -loop-predication -inject-tli-mappings -memcpyopt -loop-versioning -loop-unroll-and-jam -globalopt -newgvn -ee-instrument -strip-debug-declare -die -loop-reduce -loop-simplifycfg -ipconstprop -loop-instsimplify -sink -mem2reg -tailcallelim -loop-guard-widening -load-store-vectorizer -hotcoldsplit -lower-expect -insert-gcov-profiling,-0.039213673193962253
benchmark://poj104-v0/28_982,1803003.0 1170522.0 0.55 1617651.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 62.0 62.0 25953.0 97719.0 16625.0 687710.0 4848.0 7213.0 410163.0 336806.0 9208.0 9208.0 336914.0 1148.0 4983.0 116.0 19.0,-dse,-mergereturn -lcssa -bdce -loop-interchange -always-inline -loop-reroll -licm -sancov -loop-predication -inject-tli-mappings -memcpyopt -loop-versioning -loop-unroll-and-jam -globalopt -newgvn -ee-instrument -strip-debug-declare -die -loop-reduce -loop-simplifycfg -ipconstprop -loop-instsimplify -sink -mem2reg -tailcallelim -loop-guard-widening -load-store-vectorizer -hotcoldsplit -lower-expect -insert-gcov-profiling -reassociate,-0.11495389443871204
benchmark://poj104-v0/28_982,1871509.0 1103701.0 0.56 1609857.0 0.0 0.0 0.0 0.62 0.0 0.0 0.0 62.0 62.0 24856.0 96430.0 16793.0 689416.0 4059.0 7160.0 420075.0 328479.0 8370.0 8370.0 328533.0 1152.0 4987.0 118.0 20.0,-globalopt,-mergereturn -lcssa -bdce -loop-interchange -always-inline -loop-reroll -licm -sancov -loop-predication -inject-tli-mappings -memcpyopt -loop-versioning -loop-unroll-and-jam -globalopt -newgvn -ee-instrument -strip-debug-declare -die -loop-reduce -loop-simplifycfg -ipconstprop -loop-instsimplify -sink -mem2reg -tailcallelim -loop-guard-widening -load-store-vectorizer -hotcoldsplit -lower-expect -insert-gcov-profiling -reassociate -dse,-0.017182114816240216
benchmark://poj104-v0/28_982,1922757.0 1062611.0 0.58 1623041.0 0.0 0.0 0.0 0.54 0.0 0.0 0.0 62.0 62.0 25652.0 95984.0 24232.0 690448.0 13306.0 7553.0 428540.0 327985.0 7797.0 7797.0 328039.0 1174.0 5095.0 121.0 21.0,-rpo-functionattrs,-mergereturn -lcssa -bdce -loop-interchange -always-inline -loop-reroll -licm -sancov -loop-predication -inject-tli-mappings -memcpyopt -loop-versioning -loop-unroll-and-jam -globalopt -newgvn -ee-instrument -strip-debug-declare -die -loop-reduce -loop-simplifycfg -ipconstprop -loop-instsimplify -sink -mem2reg -tailcallelim -loop-guard-widening -load-store-vectorizer -hotcoldsplit -lower-expect -insert-gcov-profiling -reassociate -dse -globalopt,-0.02788874556280216
benchmark://poj104-v0/28_982,1796443.0 1022630.0 0.54 1606751.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 62.0 62.0 25143.0 95546.0 17693.0 698427.0 4872.0 7536.0 427471.0 328294.0 7925.0 7925.0 328348.0 1236.0 5059.0 117.0 34.0,-correlated-propagation,-mergereturn -lcssa -bdce -loop-interchange -always-inline -loop-reroll -licm -sancov -loop-predication -inject-tli-mappings -memcpyopt -loop-versioning -loop-unroll-and-jam -globalopt -newgvn -ee-instrument -strip-debug-declare -die -loop-reduce -loop-simplifycfg -ipconstprop -loop-instsimplify -sink -mem2reg -tailcallelim -loop-guard-widening -load-store-vectorizer -hotcoldsplit -lower-expect -insert-gcov-profiling -reassociate -dse -globalopt -rpo-functionattrs,-0.09273707641931542
benchmark://poj104-v0/28_982,1816735.0 1049751.0 0.56 1604191.0 0.0 0.0 0.0 0.63 0.0 0.0 0.0 62.0 62.0 28081.0 120532.0 23212.0 691262.0 13152.0 7221.0 431252.0 327870.0 8378.0 8378.0 327924.0 1123.0 4863.0 117.0 17.0,-lcssa,-mergereturn -lcssa -bdce -loop-interchange -always-inline -loop-reroll -licm -sancov -loop-predication -inject-tli-mappings -memcpyopt -loop-versioning -loop-unroll-and-jam -globalopt -newgvn -ee-instrument -strip-debug-declare -die -loop-reduce -loop-simplifycfg -ipconstprop -loop-instsimplify -sink -mem2reg -tailcallelim -loop-guard-widening -load-store-vectorizer -hotcoldsplit -lower-expect -insert-gcov-profiling -reassociate -dse -globalopt -rpo-functionattrs -correlated-propagation,-0.28457658994929164
benchmark://poj104-v0/28_982,1891089.0 1119822.0 0.57 1605048.0 0.0 0.0 0.0 0.54 0.0 0.0 0.0 62.0 62.0 26265.0 94072.0 23862.0 692909.0 13260.0 7697.0 430383.0 333203.0 8831.0 8831.0 333257.0 1162.0 4861.0 115.0 19.0,-alignment-from-assumptions,-mergereturn -lcssa -bdce -loop-interchange -always-inline -loop-reroll -licm -sancov -loop-predication -inject-tli-mappings -memcpyopt -loop-versioning -loop-unroll-and-jam -globalopt -newgvn -ee-instrument -strip-debug-declare -die -loop-reduce -loop-simplifycfg -ipconstprop -loop-instsimplify -sink -mem2reg -tailcallelim -loop-guard-widening -load-store-vectorizer -hotcoldsplit -lower-expect -insert-gcov-profiling -reassociate -dse -globalopt -rpo-functionattrs -correlated-propagation -lcssa,-0.1827451578693191
benchmark://poj104-v0/28_982,1820929.0 1419475.0 0.65 1606447.0 0.0 0.0 0.0 0.55 0.0 0.0 0.0 62.0 62.0 28827.0 119854.0 24763.0 693560.0 13681.0 7441.0 431025.0 329114.0 9063.0 9063.0 329168.0 1200.0 4982.0 114.0 18.0,-inline,-mergereturn -lcssa -bdce -loop-interchange -always-inline -loop-reroll -licm -sancov -loop-predication -inject-tli-mappings -memcpyopt -loop-versioning -loop-unroll-and-jam -globalopt -newgvn -ee-instrument -strip-debug-declare -die -loop-reduce -loop-simplifycfg -ipconstprop -loop-instsimplify -sink -mem2reg -tailcallelim -loop-guard-widening -load-store-vectorizer -hotcoldsplit -lower-expect -insert-gcov-profiling -reassociate -dse -globalopt -rpo-functionattrs -correlated-propagation -lcssa -alignment-from-assumptions,-0.12192378659236397
benchmark://poj104-v0/28_982,1836859.0 1099461.0 0.55 1622058.0 0.0 0.0 0.0 0.55 0.0 0.0 0.0 62.0 62.0 24864.0 105623.0 22978.0 689766.0 12770.0 7711.0 425888.0 328008.0 8457.0 8457.0 328062.0 994.0 5151.0 117.0 15.0,-ee-instrument,-mergereturn -lcssa -bdce -loop-interchange -always-inline -loop-reroll -licm -sancov -loop-predication -inject-tli-mappings -memcpyopt -loop-versioning -loop-unroll-and-jam -globalopt -newgvn -ee-instrument -strip-debug-declare -die -loop-reduce -loop-simplifycfg -ipconstprop -loop-instsimplify -sink -mem2reg -tailcallelim -loop-guard-widening -load-store-vectorizer -hotcoldsplit -lower-expect -insert-gcov-profiling -reassociate -dse -globalopt -rpo-functionattrs -correlated-propagation -lcssa -alignment-from-assumptions -inline,-0.0681726803399371
benchmark://poj104-v0/28_982,1793080.0 1146402.0 0.54 1605105.0 0.0 0.0 0.0 0.54 0.0 0.0 0.0 62.0 62.0 29148.0 119571.0 16974.0 693893.0 4973.0 7090.0 472730.0 329702.0 8867.0 8867.0 329756.0 1071.0 4988.0 116.0 28.0,-coro-cleanup,-mergereturn -lcssa -bdce -loop-interchange -always-inline -loop-reroll -licm -sancov -loop-predication -inject-tli-mappings -memcpyopt -loop-versioning -loop-unroll-and-jam -globalopt -newgvn -ee-instrument -strip-debug-declare -die -loop-reduce -loop-simplifycfg -ipconstprop -loop-instsimplify -sink -mem2reg -tailcallelim -loop-guard-widening -load-store-vectorizer -hotcoldsplit -lower-expect -insert-gcov-profiling -reassociate -dse -globalopt -rpo-functionattrs -correlated-propagation -lcssa -alignment-from-assumptions -inline -ee-instrument,0.013450538256689565
benchmark://poj104-v0/28_982,1790643.0 1084761.0 0.54 1616147.0 0.0 0.0 0.0 0.53 0.0 0.0 0.0 62.0 62.0 27839.0 118035.0 17626.0 693829.0 5950.0 7590.0 431568.0 328300.0 8381.0 8381.0 328354.0 960.0 4951.0 119.0 20.0,-deadargelim,-mergereturn -lcssa -bdce -loop-interchange -always-inline -loop-reroll -licm -sancov -loop-predication -inject-tli-mappings -memcpyopt -loop-versioning -loop-unroll-and-jam -globalopt -newgvn -ee-instrument -strip-debug-declare -die -loop-reduce -loop-simplifycfg -ipconstprop -loop-instsimplify -sink -mem2reg -tailcallelim -loop-guard-widening -load-store-vectorizer -hotcoldsplit -lower-expect -insert-gcov-profiling -reassociate -dse -globalopt -rpo-functionattrs -correlated-propagation -lcssa -alignment-from-assumptions -inline -ee-instrument -coro-cleanup,-0.03599657929256053
