BenchmarkName, PrevState, State, Action, PrevActions, Reward
benchmark://poj104-small-v0/1_17,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,-loop-predication,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,-irce,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,-ipconstprop,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,-licm,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,-alignment-from-assumptions,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,-attributor,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,-mem2reg,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,-lowerswitch,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,-loop-load-elim,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,-add-discriminators,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,-speculative-execution,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,-coro-early,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early input.bc -o output.bc,0.0
benchmark://poj104-small-v0/1_17,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,2610132.0 1140131.0 0.55 1754962.0 0.0 0.0 0.0 0.75 0.0 0.0 0.0 61.0 61.0 26873.0 119375.0 17028.0 773589.0 5804.0 8000.0 445009.0 359541.0 9478.0 9478.0 359595.0 1056.0 4834.0 122.0 15.0,-constprop,opt -reassociate -loop-instsimplify -instnamer -inject-tli-mappings -licm -partially-inline-libcalls -prune-eh -constmerge -nary-reassociate -ipconstprop -gvn-hoist -separate-const-offset-from-gep -lcssa -adce -instsimplify -loop-rotate -aggressive-instcombine -die -float2int -loop-unroll-and-jam -inferattrs -forceattrs -mem2reg -deadargelim -callsite-splitting -name-anon-globals -functionattrs -pgo-memop-opt -dce -load-store-vectorizer -loop-fusion -cross-dso-cfi -elim-avail-extern -jump-threading -early-cse-memssa -sancov -post-inline-ee-instrument -lower-guard-intrinsic -loop-predication -irce -ipconstprop -licm -alignment-from-assumptions -attributor -mem2reg -lowerswitch -loop-load-elim -add-discriminators -speculative-execution -coro-early -constprop input.bc -o output.bc,0.0
